MB2013,AU2013
2902200,603100
2902300,603100
2902400,603100
2902500,603100
2902600,603100
2902700,603100
2902800,603100
2902900,603100
2903000,603100
2903100,603100
2903200,603100
2903300,603100
2903400,603100
2903500,603100
2903600,603100
2903700,603100
2903800,603100
2903900,603100
2904000,603100
2904100,603100
2904200,603100
2904300,603100
2904400,603100
2904500,604020
2904600,604020
2904700,604020
2904800,604020
2904900,604020
2905000,604020
2905100,604020
2905201,604010
2905202,604020
2905300,604020
2905400,604020
2905500,604020
2905600,604020
2905700,604010
2905800,604010
2905900,604010
2906001,604010
2906002,604010
2906100,604010
2906200,604010
2906300,604010
2906400,604010
2906500,604010
2906600,604010
2906700,604010
2906800,604010
2906900,604010
2907000,604010
2907100,604010
2907200,604010
2907300,604010
2907400,604010
2907500,604010
2907600,604010
2907700,604010
2907800,603910
2907900,604020
2908000,604020
2908100,604020
2908200,604020
2908300,604020
2908401,604020
2908402,604020
2908403,604020
2908404,604020
2908500,604020
2908600,604020
2908700,604020
2908800,604020
2908900,604020
2909000,604020
2909200,604222
2909300,604222
2909400,604222
2909502,604222
2909503,604222
2909504,604500
2909505,604500
2909600,604222
2909700,604222
2909800,604222
2909900,604222
2910000,604222
2910100,604222
2910200,604221
2910300,604221
2910400,604221
2910500,604221
2910600,604221
2910700,604221
2910800,604221
2910900,604221
2911000,604210
2911100,604210
2911200,604210
2911300,604210
2911400,604210
2911500,604210
2911600,604210
2911700,604210
2911800,604210
2911900,604210
2912000,604210
2912100,604210
2912200,604210
2912300,604210
2912400,604210
2912500,604210
2912600,604210
2912701,604210
2912702,604210
2912703,604210
2912704,604210
2912801,604210
2912802,604210
2912901,604210
2912902,604210
2913000,604210
2913100,604210
2913200,604210
2913300,604210
2913400,604210
2913500,604210
2913600,604210
2913700,604210
2913800,604210
2913900,604210
2914000,604210
2914100,604210
2914200,604210
2914300,604210
2914400,604210
2914500,604210
2914600,604210
2914700,604210
2914800,604210
2914900,604210
2915000,604210
2915100,604210
2915200,604210
2915300,604210
2915400,604210
2915500,604210
2915600,604210
2915700,604210
2915800,604210
2915900,604210
2916000,604210
2916100,604210
2916200,604210
2916300,604210
2916400,604210
2916500,604130
2916600,604130
2916700,604130
2916800,604130
2916900,604130
2917000,604130
2917101,604130
2917102,604130
2917200,604130
2917300,604130
2917401,604130
2917402,604130
2917501,604130
2917502,604130
2917503,604130
2917600,604130
2917701,604130
2917702,604130
2917703,604130
2917704,604130
2917800,604130
2917900,604130
2918000,604130
2918101,604130
2918102,604130
2918200,604130
2918300,604110
2918400,604110
2918500,604110
2918600,604110
2918700,604110
2918800,604110
2918900,604110
2919000,604110
2919100,604110
2919200,604110
2919300,604110
2919400,604110
2919500,604110
2919600,604110
2919700,604110
2919800,604110
2919900,604110
2920000,604110
2920100,604110
2920200,604110
2920300,604110
2920400,604110
2920500,604110
2920600,604110
2920700,604110
2920800,604110
2920900,604110
2921000,604110
2921100,604110
2921200,604110
2921300,604110
2921400,604110
2921500,604110
2921600,604110
2921700,604110
2921800,604110
2921900,604120
2922000,604120
2922100,604120
2922200,604120
2922300,604120
2922400,604120
2922500,604120
2922601,604120
2922602,604120
2922700,604120
2922800,604120
2922900,604120
2923000,604120
2923100,604120
2923200,604120
2923300,604500
2923400,604500
2923500,604500
2923600,604500
2923700,604500
2923800,604500
2923900,604500
2924000,604500
2924100,604500
2924200,604500
2924300,604500
2924400,604500
2924500,604500
2924600,604500
2924700,604500
2924800,604500
2924900,604500
2925000,604500
2925100,604500
2925200,604500
2925300,604500
2925400,604500
2925500,604500
2925601,604500
2925602,604500
2925603,604500
2925700,604500
2925800,604500
2925900,604500
2926000,604500
2926100,604500
2926200,604500
2926300,604500
2926400,604500
2926500,604500
2926600,604500
2926700,604500
2926801,604500
2926802,604500
2926803,604500
2926804,604500
2926805,604500
2926806,604500
2926900,604500
2927000,604500
2927101,604500
2927102,604500
2927103,604500
2927200,604500
2927300,604500
2927400,604500
2927500,604420
2927600,604420
2927700,604420
2927800,604420
2927900,604420
2928000,604420
2928100,604420
2928200,604420
2928300,604420
2928400,604420
2928500,604410
2928600,604410
2928700,604410
2928800,604410
2928900,604410
2929000,604410
2929100,604410
2929200,604410
2929300,604410
2929400,604410
2929500,604410
2929600,604410
2929700,604410
2929800,604410
2929900,604410
2930000,604410
2930100,604420
2930200,604420
2930300,604410
2930400,604410
2930500,604410
2930600,604410
2930700,604410
2930800,604410
2930900,604410
2931000,604410
2931100,604410
2931200,604410
2931300,604410
2931400,604410
2931500,604410
2931600,604410
2931700,604410
2931800,604410
2931900,604410
2932000,604410
2932100,604410
2932200,604410
2932300,604410
2932400,604410
2932500,604300
2932600,604300
2932700,604300
2932800,604300
2932900,604300
2933000,604300
2933100,604611
2933201,605600
2933202,605600
2933203,605600
2933204,605600
2933300,604611
2933400,604611
2933500,604611
2933600,604611
2933700,604611
2933800,604611
2933900,604611
2934000,604611
2934100,604611
2934200,604611
2934300,604611
2934400,604611
2934500,604611
2934600,604611
2934700,604611
2934800,604612
2934900,604612
2935000,604611
2935100,604611
2935200,604611
2935300,604611
2935400,604611
2935500,604611
2935600,604612
2935700,604611
2935801,604612
2935802,604612
2935900,604612
2936000,604612
2936100,604612
2936200,604612
2936300,604612
2936400,604620
2936501,604612
2936502,604612
2936503,604612
2936600,604612
2936700,604612
2936800,604612
2936900,604612
2937000,604612
2937100,604612
2937201,604612
2937202,604612
2937203,604612
2937300,604612
2937401,604612
2937402,604612
2937403,604612
2937500,604612
2937600,604612
2937700,604620
2937800,604620
2937900,604620
2938000,604620
2938100,604620
2938200,604620
2938300,604620
2938400,604620
2938500,604620
2938600,604620
2938700,604620
2938800,604620
2938900,604620
2939000,604620
2939100,604620
2939200,604620
2939300,604620
2939401,604620
2939402,604620
2939501,604620
2939502,604620
2939600,604620
2939700,604620
2939800,604620
2939900,604620
2940001,604620
2940002,604620
2940101,604620
2940102,604620
2940201,604620
2940202,604620
2940301,604620
2940302,604620
2940400,604620
2940500,604620
2940601,604810
2940602,604810
2940603,604810
2940604,604620
2940700,604810
2940800,604810
2940900,604810
2941001,604810
2941002,604620
2941100,604810
2941200,604810
2941300,604810
2941400,604810
2941500,604611
2941600,604821
2941701,604822
2941702,604822
2941800,604822
2941900,604822
2942000,604822
2942100,604822
2942201,604822
2942202,604822
2942301,604822
2942302,604822
2942400,604822
2942500,604822
2942600,604822
2942700,604821
2942801,604821
2942802,604830
2942900,604830
2943000,604830
2943101,604830
2943102,604830
2943201,604830
2943202,604830
2943300,604821
2943400,604821
2943500,604830
2943600,604830
2943700,604830
2943800,604830
2943900,604830
2944000,604830
2944100,604830
2944200,604830
2944300,604830
2944400,604830
2944500,604901
2944600,604901
2944700,604901
2944800,604901
2944900,604901
2945000,604901
2945100,604901
2945200,604901
2945300,604901
2945400,604902
2945500,604902
2945600,604902
2945700,605400
2945800,605400
2945900,605400
2946000,605400
2946100,605400
2946200,605400
2946300,605400
2946400,605400
2946500,605400
2946600,605400
2946700,605400
2946800,605400
2946900,605400
2947000,605400
2947100,605400
2947200,605400
2947300,605400
2947400,605400
2947500,605500
2947600,605500
2947700,605500
2947800,605500
2947900,605500
2948000,605500
2948100,605500
2948200,605500
2948300,605500
2948400,605500
2948500,605500
2948600,605500
2948700,605500
2948800,605500
2948900,605500
2949000,605500
2949100,605500
2949200,605500
2949300,605500
2949400,605500
2949500,605500
2949600,605500
2949700,605500
2949800,605500
2949900,605500
2950000,605600
2950100,605600
2950200,605600
2950300,605600
2950400,605600
2950500,605600
2950600,605600
2950700,605600
2950800,605600
2950900,605600
2951000,605600
2951100,605600
2951200,605600
2951300,605600
2951400,605600
2951500,605600
2951600,605600
2951700,605600
2951801,605600
2951802,605600
2951900,605600
2952001,605600
2952002,605600
2952003,605600
2952100,605600
2952200,605600
2952300,605600
2952400,605600
2952500,605600
2952600,605600
2952700,605910
2952800,605910
2952900,605910
2953000,605910
2953100,605910
2953200,605910
2953300,605910
2953400,605910
2953500,605910
2953600,605910
2953700,605910
2953800,605910
2953900,605910
2954000,605910
2954101,605910
2954102,605910
2954201,605910
2954202,605910
2954300,605910
2954400,605910
2954500,605910
2954600,605920
2954700,605920
2954802,605920
2954803,605920
2954804,605920
2954900,605920
2955000,605920
2955100,605920
2955200,605920
2955300,605920
2955400,605920
2955501,605920
2955502,605920
2955600,605920
2955700,605920
2955800,605920
2955901,605920
2955902,605920
2956000,605920
2956100,605920
2956200,605920
2956300,605920
2956400,605800
2956500,605800
2956600,605800
2956702,602422
2956703,605800
2956704,605800
2956800,605800
2956900,605800
2957000,605800
2957100,605800
2957200,605800
2957300,605800
2957400,605800
2957501,605800
2957502,605800
2957600,605800
2957700,605800
2957800,605800
2957900,605800
2958000,605800
2958100,605800
2958200,605800
2958300,605800
2958400,605800
2958500,605800
2958600,605800
2958700,605800
2958800,605800
2958900,605800
2959000,605800
2959100,605800
2959200,605800
2959300,605800
2959400,605800
2959500,605800
2959600,605800
2959701,605800
2959702,605800
2959800,605800
2959900,602300
2960000,602300
2960100,602300
2960200,602600
2960300,602600
2960400,602600
2960500,602600
2960600,602600
2960700,602600
2960800,602600
2960900,602600
2961000,606300
2961101,606300
2961102,606300
2961103,606300
2961200,606300
2961300,606300
2961400,606300
2961500,606300
2961600,606300
2961700,606300
2961800,606300
2961900,606300
2962000,606300
2962100,606300
2962200,606300
2962300,606300
2962400,606300
2962500,606300
2962600,606300
2962700,606300
2962800,606300
2962900,606300
2963000,606300
2963100,606300
2963200,606300
2963300,606300
2963400,606300
2963500,606300
2963600,606300
2963700,606300
2963800,606100
2963900,606100
2964001,606100
2964002,606100
2964003,606100
2964100,606100
2964200,606100
2964300,606100
2964400,606100
2964500,606100
2964600,606100
2964700,606100
2964800,606100
2964900,606100
2965000,606100
2965100,606100
2965200,606100
2965300,606100
2965400,606100
2965500,606100
2965600,606100
2965700,606100
2965801,606100
2965803,606100
2965804,606100
2965805,606100
2965806,606100
2965807,606100
2965808,606100
2965809,606100
2965901,606100
2965902,606100
2965903,606100
2966000,606100
2966100,606100
2966200,606100
2966300,606100
2966400,606100
2966500,606100
2966603,606100
2966604,606100
2966606,606100
2966607,606100
2966608,606100
2966609,606100
2966610,606100
2966611,606100
2966612,606100
2966613,606100
2966700,606210
2966800,606210
2966900,606210
2967000,606210
2967100,606210
2967200,606210
2967300,606210
2967400,606210
2967500,606210
2967600,606210
2967700,606210
2967800,606210
2967900,606210
2968000,606210
2968100,606210
2968200,606210
2968300,606210
2968400,606210
2968500,606210
2968600,606210
2968700,606210
2968800,606210
2968900,606210
2969000,606210
2969100,606210
2969200,606210
2969300,606210
2969400,606210
2969500,606220
2969600,606220
2969701,606220
2969703,606220
2969704,606220
2969800,606220
2969900,606220
2970000,606220
2970100,606220
2970200,606220
2970300,606220
2970401,606220
2970402,606220
2970500,602100
2970600,602100
2970700,602100
2970800,602100
2970900,602100
2971000,602100
2971100,601900
2971200,601900
2971300,601900
2971400,601900
2971500,601900
2971600,601900
2971700,601900
2971800,601900
2971900,601900
2972000,601900
2972100,601900
2972200,601900
2972301,601900
2972302,601900
2972400,602000
2972500,602000
2972600,602000
2972700,602000
2972800,602000
2972900,602000
2973001,602000
2973002,602000
2973101,602000
2973102,602000
2973103,602000
2973104,602000
2973200,602000
2973300,602000
2973400,602000
2973500,602000
2973600,602200
2973700,602200
2973801,602200
2973802,602200
2973900,602200
2974000,602500
2974100,602500
2974200,602500
2974300,602500
2974400,602500
2974500,602500
2974600,602500
2974701,602500
2974702,602500
2974800,602500
2974900,602500
2975000,602500
2975100,602500
2975200,602500
2975300,602500
2975400,602500
2975500,602500
2975600,602500
2975700,602500
2975800,602500
2975900,602500
2976000,602500
2976101,602500
2976102,602500
2976200,602500
2976301,602500
2976302,606700
2976401,602422
2976402,602422
2976403,602422
2976404,602422
2976405,602422
2976500,602422
2976600,602422
2976701,606220
2976702,606220
2976800,602000
2976900,602000
2977000,602000
2977100,602000
2977201,602000
2977202,602000
2977300,602000
2977400,602000
2977502,602500
2977503,602500
2977505,602500
2977506,602500
2977507,602500
2977508,602500
2977600,602500
2977701,602412
2977702,602412
2977800,602411
2977900,602412
2978000,602412
2978100,602412
2978200,602412
2978300,602412
2978401,602412
2978402,602412
2978403,602412
2978500,602412
2978600,602412
2978700,602412
2978800,602500
2978900,602411
2979000,602411
2979100,602411
2979200,602500
2979300,602500
2979400,602500
2979500,602500
2979600,602500
2979701,602500
2979702,602500
2979801,602422
2979802,602422
2979900,602421
2980000,602421
2980100,602421
2980201,602421
2980202,605910
2980203,602421
2980302,602421
2980303,602421
2980304,602421
2980305,602421
2980402,602421
2980403,602421
2980404,602421
2980405,602421
2980406,602421
2980408,602421
2980409,605800
2980500,602422
2980602,601900
2980603,601900
2980604,602422
2980700,602422
2980800,602500
2980900,602600
2981000,602600
2981100,602600
2981200,602600
2981300,602600
2981401,602600
2981402,602600
2981403,602500
2981500,606700
2981600,606700
2981700,606700
2981800,606700
2981901,606700
2981902,606700
2982000,606700
2982101,606700
2982102,606700
2982200,606700
2982300,606700
2982400,606700
2982500,606700
2982600,606700
2982700,606600
2982800,606600
2982900,606600
2983000,606600
2983100,606500
2983200,606500
2983300,606500
2983400,606500
2983500,606500
2983600,606700
2983700,606700
2983800,606700
2983900,606700
2984000,606700
2984100,606700
2984200,606700
2984300,606700
2984400,606700
2984500,606700
2984600,606700
2984700,606900
2984800,606900
2984900,606900
2985000,606900
2985100,606900
2985200,606900
2985300,606900
2985400,606900
2985500,606900
2985600,606900
2985700,606900
2985801,606900
2985802,606700
2985901,606700
2985903,606700
2985904,606700
2986001,606700
2986002,606700
2986101,606700
2986102,606700
2986200,606700
2986300,606700
2986400,606700
2986500,606700
2986600,606700
2986700,606700
2986801,606700
2986802,606700
2986803,606700
2986804,606700
2986805,606700
2986901,606700
2986902,606700
2987000,606700
2987100,606700
2987200,606700
2987300,606700
2987400,606700
2987501,606700
2987502,606700
2987600,606700
2987700,606700
2987800,606700
2987900,606700
2988000,606700
2988100,606700
2988200,606700
2988300,606700
2988400,606800
2988500,606800
2988600,606800
2988700,606800
2988800,606800
2988900,606800
2989000,606800
2989100,606800
2989200,606800
2989300,606800
2989400,606800
2989500,606800
2989600,606800
2989700,606800
2989800,606800
2989900,606800
2990000,606800
2990100,606800
2990200,606800
2990300,606800
2990400,606800
2990500,606800
2990600,606800
2990700,606800
2990800,606800
2990900,606800
2991000,606800
2991101,607400
2991102,607400
2991200,607400
2991300,607400
2991400,607400
2991500,607400
2991600,607400
2991700,607400
2991800,607400
2991900,607400
2992000,607400
2992100,607400
2992200,607400
2992300,607400
2992400,607400
2992500,607400
2992600,607400
2992700,607400
2992800,607400
2992900,607400
2993000,607400
2993100,607400
2993200,607400
2993300,607400
2993400,607400
2993500,607400
2993600,607400
2993700,607400
2993800,607400
2993900,607400
2994000,607400
2994100,607400
2994200,607400
2994300,607400
2994400,607400
2994500,607400
2994600,607400
2994700,607400
2994800,607400
2994900,607400
2995000,607400
2995100,607400
2995200,607400
2995300,607400
2995400,607400
2995500,607400
2995600,607400
2995700,607400
2995800,607400
2995900,607400
2996000,607400
2996100,607300
2996200,607300
2996300,607300
2996400,607300
2996500,607300
2996600,607300
2996700,607300
2996800,607300
2996900,607300
2997000,607300
2997100,607300
2997200,607100
2997300,607100
2997400,607300
2997500,607300
2997600,607300
2997701,607300
2997702,607300
2997800,607300
2997901,607300
2997902,607300
2998000,607300
2998100,607300
2998200,607300
2998300,607300
2998400,607300
2998500,607300
2998600,607300
2998700,607300
2998800,607300
2998900,607300
2999000,607300
2999102,607300
2999200,607200
2999300,607200
2999400,607200
2999500,607200
2999600,607300
2999701,607300
2999702,610080
2999801,607300
2999802,610080
2999901,610080
2999902,607300
3000000,607300
3000100,607300
3000200,607300
3000300,607300
3000400,607300
3000500,607300
3000600,607300
3000700,607300
3000800,607300
3000900,607300
3001000,607300
3001100,607300
3001200,607000
3001300,607000
3001400,607000
3001500,607000
3001600,607300
3001700,607300
3001800,607300
3001900,607300
3002001,607300
3002002,607400
3002100,607300
3002201,607300
3002202,607400
3002203,607400
3002300,607300
3002400,607300
3002500,607300
3002600,607300
3002700,607300
3002800,607300
3002900,607300
3003000,607300
3003100,607300
3003200,607300
3003300,607300
3003401,607300
3003402,610033
3003501,607300
3003502,607300
3003503,610033
3003601,607300
3003602,610033
3003603,610033
3003700,607300
3003800,607300
3003900,607300
3004001,607300
3004002,610032
3004101,607300
3004102,610032
3004200,607300
3004300,607300
3004401,607300
3004402,610032
3004403,610033
3004500,607300
3004600,607300
3004701,607502
3004702,607501
3004800,607501
3004900,607501
3005000,607501
3005101,607502
3005102,607501
3005200,607501
3005300,607501
3005400,607501
3005500,607501
3005600,607501
3005700,607501
3005800,607501
3005900,607501
3006000,607501
3006100,607501
3006200,607501
3006300,607501
3006400,607501
3006500,607501
3006601,607501
3006602,607501
3006700,607501
3006800,607501
3006900,607501
3007000,607501
3007100,607501
3007200,607501
3007300,607502
3007401,607502
3007402,607502
3007500,607502
3007600,607502
3007700,607502
3007800,607502
3007900,607502
3008000,607502
3008100,607502
3008201,607502
3008202,607502
3008300,607502
3008400,607502
3008500,607502
3008600,607502
3008700,607502
3008800,607502
3008900,607502
3009000,607502
3009100,607502
3009200,607502
3009300,607502
3009400,607800
3009500,607800
3009600,607800
3009700,607800
3009800,607800
3009900,607800
3010000,607800
3010100,607800
3010200,607800
3010300,607700
3010400,607700
3010500,607700
3010600,607700
3010700,607700
3010800,607700
3010900,607502
3011000,607502
3011100,607502
3011201,607502
3011202,607501
3011203,607502
3011300,607502
3011400,607502
3011500,607501
3011601,607502
3011602,607502
3011700,607502
3011800,607502
3011900,607502
3012000,607502
3012100,607502
3012200,607502
3012300,607502
3012400,607502
3012500,607502
3012600,607502
3012700,607502
3012800,607502
3012900,607502
3013000,607502
3013100,607502
3013200,607502
3013300,607502
3013400,607502
3013500,607502
3013600,607502
3013700,607502
3013800,607502
3013900,607600
3014000,607600
3014100,607600
3014200,607600
3014300,607600
3014400,607600
3014500,607600
3014600,607600
3014700,607600
3014800,608000
3014900,608000
3015000,608000
3015100,608000
3015200,608000
3015300,608000
3015400,608000
3015500,608000
3015600,608000
3015700,608000
3015800,608000
3015900,608000
3016000,608000
3016100,608000
3016200,608000
3016300,608000
3016400,608000
3016500,608000
3016600,608000
3016701,608000
3016702,601302
3016800,608000
3016900,608000
3017000,601302
3017100,601302
3017200,608000
3017300,608000
3017400,608000
3017500,608000
3017600,608000
3017700,608000
3017800,608000
3017900,608000
3018000,608000
3018100,608000
3018200,608000
3018300,608000
3018400,608000
3018500,608000
3018600,608000
3018700,607900
3018800,607900
3018900,607900
3019000,607900
3019100,607900
3019200,607900
3019300,607900
3019400,608100
3019500,608100
3019600,608100
3019700,608302
3019800,608302
3019900,608302
3020000,608302
3020100,608302
3020200,608302
3020300,608302
3020400,608302
3020500,608302
3020600,608302
3020700,608302
3020800,608302
3020900,608302
3021000,608302
3021100,608302
3021201,608302
3021202,608302
3021300,608302
3021400,608302
3021500,608302
3021603,608302
3021604,608302
3021605,608302
3021606,608302
3021607,608302
3021608,608302
3021609,608302
3021610,608302
3021700,608302
3021800,608302
3021900,608302
3022000,608302
3022100,608302
3022201,608302
3022202,608302
3022300,608302
3022400,608302
3022500,608302
3022600,608302
3022700,608302
3022800,608302
3022901,610020
3022902,608302
3023001,608302
3023002,608302
3023100,608303
3023201,608303
3023202,608303
3023203,608303
3023300,608303
3023401,608303
3023403,608303
3023404,608303
3023501,608303
3023502,608303
3023503,608303
3023504,608303
3023505,608303
3023506,608303
3023507,608303
3023508,608303
3023509,608303
3023510,608303
3023511,608303
3023600,608500
3023700,608500
3023800,608500
3023900,608500
3024000,608500
3024100,608500
3024200,608500
3024300,608500
3024400,608500
3024500,608500
3024601,608500
3024602,608500
3024603,608500
3024701,608500
3024702,608500
3024703,608500
3024800,608500
3024901,608500
3024902,608500
3025000,608500
3025100,608500
3025200,608500
3025300,608500
3025400,608500
3025500,608500
3025600,608500
3025700,608500
3025800,608500
3025900,608500
3026000,608500
3026100,608500
3026200,608500
3026300,608500
3026400,608500
3026500,608500
3026600,608500
3026700,608500
3026800,608500
3026900,608500
3027000,608500
3027100,608500
3027200,608500
3027300,608500
3027400,608304
3027500,608304
3027600,608304
3027700,608304
3027801,608305
3027802,608304
3027900,608304
3028002,608304
3028003,608304
3028004,608304
3028005,608304
3028006,608304
3028007,608304
3028008,608304
3028009,608304
3028010,608304
3028011,608304
3028012,608304
3028013,608304
3028100,608304
3028200,608304
3028300,608302
3028400,608302
3028500,608302
3028600,608302
3028700,608302
3028800,608302
3028900,608302
3029000,608302
3029100,608302
3029200,608302
3029302,608600
3029303,608600
3029304,608600
3029305,608600
3029400,608600
3029500,608600
3029600,608600
3029700,608600
3029800,608600
3029900,608600
3030000,608600
3030102,608600
3030103,608600
3030104,608600
3030105,608600
3030106,608600
3030201,608600
3030202,608600
3030300,608600
3030400,608600
3030500,608600
3030600,608600
3030700,608600
3030800,608600
3030903,608800
3030904,608800
3030905,608800
3030906,608800
3030908,608800
3030909,608800
3030910,608800
3030911,608800
3030912,608800
3030913,608800
3030914,608800
3030915,608800
3030916,608800
3030917,608304
3030918,608304
3030919,608304
3030920,608304
3030921,608304
3030922,608304
3031001,608304
3031002,608302
3031100,608302
3031200,608302
3031301,608302
3031304,608600
3031306,608600
3031307,608600
3031308,608600
3031309,608600
3031310,608600
3031311,608600
3031312,608600
3031313,608600
3031314,608600
3031401,608302
3031403,608600
3031404,608600
3031405,608600
3031406,608600
3031501,608302
3031504,608600
3031505,608600
3031506,608600
3031507,608600
3031508,608600
3031509,608600
3031510,608600
3031511,608600
3031600,608302
3031700,608302
3031800,608302
3031900,608302
3032001,608302
3032002,608302
3032100,608302
3032200,608302
3032300,609304
3032401,609304
3032402,609304
3032403,609304
3032404,609304
3032405,609304
3032502,609304
3032503,609304
3032504,609304
3032600,609304
3032701,609304
3032702,609304
3032800,609304
3032900,609304
3033000,609304
3033100,609304
3033201,609304
3033203,609302
3033204,609302
3033205,609302
3033301,609304
3033302,609304
3033400,609304
3033500,609304
3033600,609304
3033700,609302
3033800,609302
3033900,609302
3034000,609302
3034100,609302
3034201,609302
3034202,609302
3034300,609302
3034401,609302
3034402,609302
3034500,609302
3034600,609302
3034700,609302
3034800,609302
3034901,609200
3034902,609200
3034903,609200
3034904,609200
3034905,609200
3034906,609200
3034907,609200
3034908,609200
3035003,609200
3035005,609200
3035006,609200
3035007,609200
3035008,609200
3035009,609200
3035105,609200
3035106,609200
3035107,609200
3035108,609200
3035109,609200
3035110,609200
3035111,609200
3035112,609200
3035113,609200
3035201,608800
3035202,608800
3035203,608800
3035204,608800
3035205,608800
3035206,608800
3035301,608800
3035302,608800
3035303,608800
3035304,608800
3035305,608800
3035401,608800
3035402,608800
3035403,608800
3035404,608800
3035500,608800
3035600,608800
3035701,608800
3035702,608800
3035800,608800
3035900,608800
3036000,608800
3036100,608800
3036206,608800
3036207,608800
3036208,608800
3036211,608800
3036212,608800
3036214,608800
3036215,608800
3036216,608800
3036217,608800
3036218,608800
3036219,608800
3036220,608800
3036222,608800
3036223,608800
3036224,608800
3036225,608800
3036226,608800
3036227,608800
3036228,608800
3036229,608800
3036230,608800
3036231,608800
3036232,608800
3036233,608800
3036234,608800
3036235,608800
3036236,608800
3036237,608800
3036238,608800
3036239,608800
3036240,608800
3036241,608800
3036300,608800
3036400,608800
3036500,608800
3036602,608800
3036603,608800
3036604,608800
3036605,608800
3036606,608800
3036701,608800
3036702,609030
3036703,608800
3036704,608800
3036705,608800
3036802,608800
3036805,608800
3036807,608800
3036808,608800
3036809,608800
3036810,608800
3036811,608800
3036812,608800
3036813,608800
3036814,608800
3036815,608800
3036816,608800
3036817,608800
3036818,608800
3036819,608800
3036820,608800
3036821,608800
3036900,609029
3037000,608700
3037101,608700
3037102,608700
3037103,608700
3037200,608700
3037300,608700
3037400,608700
3037500,608700
3037600,608700
3037700,608700
3037800,608700
3037900,608700
3038000,608700
3038103,609031
3038104,609032
3038105,609032
3038106,609032
3038107,609303
3038108,609303
3038109,609303
3038110,609303
3038111,609303
3038112,609303
3038113,609303
3038114,609303
3038202,609304
3038208,609027
3038209,609304
3038211,609304
3038213,609302
3038214,609302
3038215,609302
3038216,609302
3038217,609302
3038218,609302
3038219,609303
3038220,609033
3038221,609302
3038223,609302
3038225,609304
3038226,609304
3038227,609304
3038228,609304
3038229,609304
3038230,609304
3038231,609304
3038232,609302
3038233,609302
3038234,609302
3038235,609302
3038236,609302
3038237,609302
3038238,609302
3038239,609302
3038240,609302
3038241,609302
3038242,609302
3038243,609302
3038244,609302
3038303,608700
3038304,608700
3038305,608700
3038306,608700
3038308,609033
3038309,609033
3038310,608700
3038311,608700
3038400,609029
3038500,609029
3038600,609029
3038701,609029
3038702,609031
3038800,609029
3038901,609029
3038903,609029
3038904,608800
3038905,608800
3038906,608800
3038907,608800
3039000,609029
3039100,609029
3039200,609031
3039300,609013
3039402,609303
3039404,609031
3039405,609031
3039406,609303
3039502,609031
3039504,609303
3039508,609023
3039511,609023
3039512,609023
3039514,609023
3039515,609027
3039516,609027
3039517,609031
3039518,609023
3039519,609023
3039521,609023
3039522,609023
3039523,609023
3039524,609023
3039525,609023
3039526,609023
3039527,609023
3039528,609023
3039529,609023
3039530,609023
3039531,609023
3039532,609023
3039533,609023
3039534,609023
3039535,609023
3039536,609023
3039601,609031
3039602,609031
3039703,609032
3039704,609028
3039705,609028
3039708,609032
3039709,609032
3039710,609032
3039711,609032
3039712,609034
3039713,609034
3039714,609034
3039715,609034
3039716,609034
3039718,609034
3039719,609034
3039720,609034
3039721,609034
3039722,609034
3039723,609034
3039724,609034
3039725,609034
3039726,609034
3039727,609034
3039804,609032
3039805,609028
3039806,609032
3039807,609028
3039808,609032
3039809,609200
3039810,609200
3039811,609200
3039812,609200
3039813,609200
3039814,609200
3039815,609200
3039816,609200
3039817,609200
3039818,609200
3039819,609200
3039820,609200
3039821,609200
3039900,609031
3040001,609035
3040002,609031
3040101,609035
3040104,609022
3040105,609022
3040106,609022
3040107,609022
3040109,609022
3040110,609022
3040111,609022
3040112,609022
3040113,609022
3040114,609022
3040115,609022
3040116,609022
3040117,609022
3040200,609014
3040300,609027
3040401,609014
3040402,610020
3040500,609014
3040602,610020
3040603,609027
3040604,609014
3040700,609014
3040800,610020
3040900,610020
3041001,610020
3041002,610020
3041003,610020
3041101,610020
3041102,610020
3041200,610020
3041300,610020
3041400,610020
3041500,610020
3041600,610020
3041700,610020
3041800,610020
3041901,610020
3041902,610020
3042000,610020
3042100,610020
3042200,608302
3042300,610020
3042400,610020
3042500,610020
3042600,610020
3042700,610020
3042800,610020
3042900,610020
3043000,610020
3043100,610020
3043200,610020
3043300,610020
3043400,610020
3043500,610020
3043600,610020
3043700,610020
3043800,610020
3043900,610020
3044000,610020
3044100,609600
3044200,609600
3044300,609600
3044400,609600
3044500,609600
3044601,610020
3044602,610020
3044700,610020
3044801,610020
3044802,610020
3044900,610020
3045001,610020
3045002,610020
3045100,610020
3045200,610020
3045300,610020
3045400,610020
3045500,610020
3045600,610020
3045700,609400
3045800,609400
3045900,610040
3046001,610020
3046002,610020
3046100,610020
3046200,610020
3046300,610040
3046400,610040
3046500,610040
3046600,610040
3046700,610040
3046800,610020
3046901,610020
3046902,610020
3047000,610020
3047100,610020
3047200,610020
3047300,610020
3047401,610020
3047402,610020
3047403,610020
3047500,610020
3047600,610032
3047700,610032
3047801,607300
3047802,610032
3047900,610032
3048000,610032
3048100,610032
3048201,610032
3048202,610032
3048300,610031
3048400,610031
3048500,610031
3048600,610031
3048700,610031
3048800,610031
3048900,610031
3049000,610031
3049100,610031
3049200,610031
3049300,610031
3049400,610031
3049500,610031
