Code,AU2013_NAM,area_sqkm,v0.0,v1.0,v10.0,v11.0,v12.0,v13.0,v2.0,v3.0,v4.0,v5.0,v6.0,v7.0,v8.0,v9.0
585316,Waimea-Arahura,182.148132,0.092293493,0,0.001025483,0,0,0.029944111,0.040506589,0.006357996,0.146473192,0.168691996,0.020509665,0.090840725,0.025637081,0.377719667
585317,Hokitika Rural,151.428362,0.201211294,0,0,0,0,0.073867913,0.111939645,0.008139474,0.146247965,0.250905845,0.041835145,0.056626232,0.022930561,0.086295927
585318,Hokitika Valley,869.116384,0,0.190316355,0,0.12687757,0.016111437,0.010069648,0.028446757,0.001006965,0.023160191,0.076529328,0.016447092,0.021146262,0.155072585,0.334815809
585319,Totara River,317.579954,0.045238902,0.080311759,0,0.075228736,0.002033209,0.025245679,0.052355134,0.001016605,0.016265673,0.112843104,0.009149441,0.028464927,0.053880041,0.497966791
585320,Waitaha,1173.66665,0.09194241,0.150037888,0,0.071230109,0.047486739,0.008082849,0.019449356,0.001010356,0.02626926,0.078302602,0.007577671,0.019196767,0.128820409,0.350593584
585321,Whataroa,990.628024,0.06432918,0.055346276,0,0.053897421,0.053028108,0.173283106,0.013909012,0.000579542,0.004636337,0.058243987,0.220805564,0.028977108,0.094175601,0.178788757
585322,Waiho,483.043151,0.050615826,0.06984984,0,0.04656656,0.156402902,0.011135482,0.033406445,0.002024633,0,0.059220516,0.022270963,0.004049266,0.10173781,0.442719757
585323,Karangarua,1186.23398,0.152943149,0.091564649,0,0.092067751,0.112694952,0.005031025,0.016099279,0.001006205,0,0.056850579,0.016099279,0.00402482,0.123260104,0.328358209
585324,Bruce Bay-Paringa,1306.16982,0.078234704,0.121364092,0,0.150952859,0.037111334,0.01003009,0.003009027,0,0,0.024072217,0.009027081,0.002006018,0.098796389,0.465396189
585325,Haast,4102.93174,0.30842456,0.046644455,0,0.164683484,0.017134698,0.022846264,0.010471204,0.000951928,0,0.022846264,0.032841504,0.008567349,0.067586863,0.297001428
585400,Hokitika Urban,3.90985628,0.194862665,0,0,0,0,0.001831129,0.058809766,0.321943032,0.001098678,0.102227874,0.126958291,0.059206511,0.111698881,0.021363174
585502,Hanmer Springs,4.23076035,0,0,0,0,0,0.072695035,0.026595745,0.287234043,0.269503546,0.287234043,0,0.033687943,0.023049645,0
585504,Culverden,22.6902063,0,0,0.11149033,0,0,0.025028441,0,0.017064846,0.007963595,0.827076223,0,0.003412969,0.007963595,0
585505,Waiau,0.97252161,0,0,0,0,0,0.067007582,0,0.180920473,0.004232058,0.536942338,0,0.105801446,0.105096103,0
585506,Amuri,4172.60393,0.014051522,0.058213449,0.016058883,0.157577785,0,0.006022081,0.016058883,0,0.017062563,0.339745734,0.008029441,0.078287053,0.077617932,0.211274674
585601,Parnassus,992.300644,0.192217377,0,0.03522308,0,0,0.012244213,0.033210332,0.001257967,0.038242201,0.53279101,0.007044616,0.10868836,0.021972492,0.017108353
585602,Cheviot,2.22945254,0,0,0,0,0,0.03359664,0.00239976,0.076792321,0.0239976,0.860813919,0.00239976,0,0,0
585700,Hurunui,2465.16499,0.076038019,0.017008504,0.051025513,0.107053527,0,0.008004002,0.012006003,0.0010005,0.037018509,0.427713857,0.004002001,0.07803902,0.043021511,0.138069035
585802,Amberley,3.05761494,0,0,0.101621622,0,0,0.043243243,0,0.269189189,0,0.585945946,0,0,0,0
585803,Leithfield,456.238506,0.030832477,0,0.087872559,0,0,0.011819116,0.019013361,0.004624872,0.201438849,0.517471737,0.002055498,0.056526208,0.008735868,0.059609455
585805,Sefton,34.4156004,0.021691561,0,0.191989344,0,0,0.046237275,0.001141661,0.003424983,0.054799734,0.615165065,0.033108172,0.006088859,0.026353344,0
585806,Okuku,545.25424,0,0.004058853,0.00913242,0.040588534,0,0.017757484,0.013191273,0,0.059868087,0.519025875,0,0.110603754,0.017250127,0.208523592
585807,Loburn,94.5693205,0,0,0.062695925,0,0,0.026123302,0.016196447,0.003134796,0.359979101,0.431034483,0.003047719,0.044757924,0.021682341,0.031347962
585808,Ashley,47.3470422,0,0,0.191953916,0,0,0.016166496,0.012264239,0.003344792,0.110935613,0.640527734,0.002787327,0.011149308,0.010870575,0
586001,Camside,6.73621404,0,0,0,0,0,0.033012972,0,0.018521798,0.205449139,0.518459154,0.11050197,0.092867562,0.021187404,0
586002,Pines-Kairaki Beach,1.47448957,0.066915191,0,0,0,0,0,0,0.165179617,0.293607489,0.215328835,0.072958801,0.037847798,0.14816227,0
586112,Waikuku,1.29863958,0.046021573,0,0.118914738,0,0,0.007278726,0,0.309942778,0.087537268,0.304493362,0.015725642,0.060752328,0.049333586,0
586114,Cust,19.4797909,0,0,0.121255651,0,0,0,0,0.032320757,0.010773586,0.835650006,0,0,0,0
586115,Mairaki,59.103729,0,0,0.155796096,0,0,0.029419928,0.00555093,0.003330558,0.049958368,0.722638542,0.006661116,0.018873161,0.007771302,0
586120,Woodend,2.52183854,0,0,0.086869433,0,0,0,0,0.375113741,0,0.538016827,0,0,0,0
586121,Fernside,72.8194065,0,0,0.23498969,0,0,0.029554707,0,0.023601262,0.02216603,0.635457319,0.008904303,0.027281268,0.018045422,0
586122,Lehmans,3.17880304,0,0,0.182604245,0,0,0,0,0.350497474,0.002783298,0.464114982,0,0,0,0
586124,Pegasus,8.95927318,0.039420972,0,0.06367344,0,0,0.074271397,0,0.197027326,0.153427567,0.367628021,0.044562838,0.035993062,0.023995375,0
586126,Woodend Beach,11.4780518,0.015570347,0,0.113937871,0,0,0.003892587,0.006228139,0.037265031,0.315662843,0.457110181,0.020827193,0.01030238,0.019203428,0
586127,Coldstream,26.0443331,0.049886004,0,0.067284348,0,0,0.062491312,0,0.078712841,0.034851584,0.587045213,0.02794737,0.038872657,0.052908671,0
586128,Ravenswood,1.60186485,0,0,0.004723701,0,0,0,0,0.100645541,0,0.894630759,0,0,0,0
586129,Tuahiwi,27.799639,0,0,0.065265993,0,0,0,0,0.04996861,0.002852491,0.877944223,0.001488256,0,0.002480427,0
586130,Woodend West,0.96505113,0,0,0.386048918,0,0,0,0,0.158583559,0.00475536,0.450612163,0,0,0,0
586303,Rangiora East,3.3287345,0,0,0.002928988,0,0,0,0,0.300034589,0.004271441,0.673091944,0.019673037,0,0,0
586304,Southbrook,3.11615889,0,0,0.020973921,0,0,0,0,0.136993974,0.001878262,0.821058185,0.019095659,0,0,0
586305,Kingsbury,2.37468591,0,0,0.020768812,0,0,0.047691347,0,0.357269356,0,0.323378102,0.067947349,0.096408315,0.086536718,0
586306,Rangiora North,2.89432615,0,0,0.031622062,0,0,0,0,0.594627139,0,0.373750799,0,0,0,0
586307,Rangiora West,1.0501982,0,0,0,0,0,0,0,0.679989805,0,0.320010195,0,0,0,0
586308,Rangiora Central,0.88681418,0,0,0,0,0,0,0,0.967062504,0.032937496,0,0,0,0,0
586403,Kaiapoi South,1.32091341,0,0,0,0,0,0,0,0.849723878,0,0.088706571,0.061569551,0,0,0
586404,Mansfield,0.87517493,0,0,0,0,0,0,0,0.834303444,0,0.165696556,0,0,0,0
586405,Courtenay,0.76770805,0,0,0,0,0,0.01893013,0,0.305870153,0.013055262,0.611142854,0.032506646,0.018494955,0,0
586407,Kaiapoi East,0.99850437,0,0,0,0,0,0.046590365,0,0.682903523,0,0.223228375,0.047277737,0,0,0
586408,Kaiapoi North West,3.05922627,0,0,0,0,0,0,0,0.286284016,0.009688297,0.694380009,0.009647678,0,0,0
586409,Kaiapoi North East,4.20841899,0,0,0,0,0,0,0,0.239392077,0.137974635,0.595200633,0.019687832,0.007744823,0,0
586501,Clarkville,24.4570947,0,0,0.158284877,0,0,0.055930271,0,0.046969978,0.08909051,0.564069887,0.029945275,0.023875372,0.03183383,0
586503,Kaiapoi West,0.42544123,0,0,0,0,0,0,0,0.763901024,0,0.212671302,0.023427673,0,0,0
586504,Silverstream,0.97070451,0,0,0,0,0,0,0,0.151517529,0,0.834896432,0.013586038,0,0,0
586603,Mandeville,87.5596004,0,0,0.353891732,0,0,0.019391328,0,0.020468624,0.047221474,0.490259449,0.024598258,0.006463776,0.03770536,0
586604,Ohoka,24.2892591,0,0,0.210960569,0,0,0.001783603,0,0.036861123,0.007728945,0.734540458,0.003567205,0.004558096,0,0
586605,West Eyreton,98.2314041,0,0,0.394123009,0,0,0.001072444,0.001072444,0.003753552,0.032709529,0.550646147,0,0.006434661,0.010188214,0
586606,Eyrewell,183.104111,0,0,0.157858495,0,0,0.00723016,0,0.00103288,0.242210363,0.50852126,0.02943708,0.01962472,0.03408504,0
586801,Ashley Gorge,797.546908,0,0.009045226,0.056281407,0.098492462,0,0.003015075,0.005025126,0,0.031658291,0.432663317,0.003015075,0.072864322,0.048241206,0.239698492
586802,Oxford,10.9124215,0,0,0.004822182,0,0,0,0.003616637,0.066305003,0.016877637,0.815551537,0,0.062688366,0.022905365,0.007233273
586900,Darfield,3.37219391,0,0,0,0,0,0,0,0.2492569,0.001698514,0.749044586,0,0,0,0
587010,Kirwee,465.459263,0,0,0.171943093,0,0,0.012208977,0.001017415,0.006053618,0.06002747,0.689230665,0.005087074,0.032048565,0.02136571,0.001017415
587020,Burnham Military Camp,1.49366939,0,0,0.022367638,0,0,0,0,0.438508824,0.084283165,0.378219314,0.013325402,0.063295657,0,0
587100,Malvern,4579.12278,0,0.071213641,0.039117352,0.183049147,0.002006018,0.008024072,0.009027081,0.001003009,0.013039117,0.275827482,0.015045135,0.045135406,0.12337011,0.214142427
587302,Halswell South,1.28471225,0,0,0.001926183,0,0,0,0,0.450465972,0,0.547607846,0,0,0,0
587303,Oaklands West,1.6638649,0,0,0.160370914,0,0,0,0,0.160337636,0,0.67208406,0.00720739,0,0,0
587304,Oaklands East,1.32593647,0,0,0.017314819,0,0,0,0,0.78406721,0,0.194952048,0.003665923,0,0,0
587400,Hornby North,2.94602361,0,0,0,0,0,0,0,0.93548543,0,0.06451457,0,0,0,0
587500,Hornby South,1.96257,0,0,0.021793419,0,0,0,0,0.918308579,0,0.059898001,0,0,0,0
587701,Sockburn,2.7410151,0,0,0,0,0,0,0,1,0,0,0,0,0,0
587702,Wigram,7.12841701,0,0,0.012713653,0,0,0,0,0.695265524,0,0.290073199,0.001947623,0,0,0
587811,Yaldhurst,21.2663713,0,0,0.094776581,0,0,0.011080737,0,0.353689609,0.029317784,0.458386362,0.004155277,0.003693579,0.044900071,0
587812,Broomfield,2.46103791,0,0,0.031765889,0,0,0,0,0.938585948,0,0.029648163,0,0,0,0
587821,Paparua,23.3801661,0,0,0.137306921,0,0,0,0,0.174154304,0.016435222,0.607090806,0.001248245,0.001560306,0.062204196,0
587822,Templeton,0.89860753,0,0,0,0,0,0,0,0.416228548,0,0.567299253,0,0.016472199,0,0
587830,Islington,9.22009672,0,0,0.125675507,0,0,0,0,0.382208804,0.002857127,0.450544487,0.001714276,0,0.036999799,0
587842,Halswell West,8.36640147,0,0,0.125439142,0,0,0.001985921,0,0.080464506,0.002978881,0.78840338,0.000728171,0,0,0
587844,Westmorland,1.84262957,0,0,0.014643071,0,0,0,0,0.229600919,0.075829003,0.603664767,0,0.076262239,0,0
587845,Aidanfield,1.68225644,0,0,0.042735378,0,0,0,0,0.518392264,0.001832607,0.433985406,0.003054345,0,0,0
587846,Halswell Domain,0.98365876,0,0,0.073853582,0,0,0,0,0.478763645,0,0.447382772,0,0,0,0
587847,Hendersons Basin,5.97735238,0,0,0.054959151,0,0,0,0,0.120101716,0.016501125,0.784070711,0,0.019015582,0,0.005351716
587848,Prebbleton,1.96620571,0,0,0.164599374,0,0,0,0,0.351812762,0.002814466,0.480773397,0,0,0,0
587849,Trents-Ladbrooks,31.7658795,0,0,0.260485696,0,0,0,0,0.059970433,0.004125754,0.674042866,0,0.001375251,0,0
587902,Mcleans Island,60.1390577,0,0,0.025421408,0,0,0.032113276,0.00115377,0.110366102,0.135183432,0.538849237,0.060188356,0.002307541,0.094416878,0
587903,Kennedys Bush,14.9467683,0,0,0.020436276,0,0,0,0.124908902,0.033029468,0.190248984,0.499885762,0,0.130020666,0.001469942,0
587904,West Melton,256.641423,0,0,0.173822808,0,0,0.010855356,0.005361487,0.050000234,0.06359461,0.655221058,0.006552928,0.024067119,0.0105244,0
587905,Taitapu,7.68751053,0,0,0.445373273,0,0,0,0,0.04040404,0,0.506327644,0,0.007895042,0,0
588101,Redwood North,1.5162639,0,0,0,0,0,0,0,0.681773264,0.027013319,0.291213417,0,0,0,0
588102,Redwood South,2.11842784,0,0,0.078200532,0,0,0.002231987,0,0.671545183,0,0.248022298,0,0,0,0
588200,Styx Mill,1.33904118,0,0,0,0,0,0,0,0.882823397,0,0.117176603,0,0,0,0
588300,Casebrook,1.03832531,0,0,0,0,0,0,0,1,0,0,0,0,0,0
588401,Belfast South,2.20126631,0,0,0.085864745,0,0,0.05395218,0,0.468031312,0,0.372555453,0.01959631,0,0,0
588402,Sawyers Arms,9.20215514,0,0,0.063499565,0,0,0.059014949,0.004874583,0.243035323,0.014948721,0.586451771,0.026225255,0.001949833,0,0
588500,Bishopdale North,4.01019622,0,0,0.071972552,0,0,0.024166206,0,0.399782127,0.002685134,0.485666767,0.012658489,0.003068725,0,0
588600,Harewood,2.32055149,0,0,0.059610236,0,0,0,0,0.700273508,0.003608368,0.236507889,0,0,0,0
588700,Bishopdale,0.95247079,0,0,0,0,0,0,0,1,0,0,0,0,0,0
588800,Russley,2.53184397,0,0,0.001330502,0,0,0,0,0.851645226,0,0.147024272,0,0,0,0
588900,Burnside,1.12807918,0,0,0,0,0,0,0,1,0,0,0,0,0,0
589000,Wairarapa,0.79869297,0,0,0,0,0,0,0,1,0,0,0,0,0,0
589100,Jellie Park,0.94876222,0,0,0,0,0,0,0,1,0,0,0,0,0,0
589200,Bryndwr,1.2077146,0,0,0,0,0,0,0,1,0,0,0,0,0,0
589300,Holmwood,1.09346899,0,0,0,0,0,0.032220705,0,0.967779295,0,0,0,0,0,0
589400,Fendalton,1.64518266,0,0,0,0,0,0,0,1,0,0,0,0,0,0
589500,Deans Bush,0.92526971,0,0,0,0,0,0.048644678,0,0.931863131,0.019492192,0,0,0,0,0
589601,Hawthornden,2.29857274,0,0,0.256913849,0,0,0,0,0.382127588,0,0.360958563,0,0,0,0
589602,Merrin,0.53770489,0,0,0,0,0,0,0,1,0,0,0,0,0,0
589700,Westburn,1.01171233,0,0,0,0,0,0,0,1,0,0,0,0,0,0
589800,Avonhead West,0.99921353,0,0,0,0,0,0,0,0.892398311,0,0.107601689,0,0,0,0
589900,Avonhead,1.16559571,0,0,0,0,0,0,0,1,0,0,0,0,0,0
590000,Ilam,1.45622336,0,0,0,0,0,0,0,1,0,0,0,0,0,0
590100,Upper Riccarton,0.9649048,0,0,0,0,0,0,0,1,0,0,0,0,0,0
590200,Wharenui,0.83899853,0,0,0,0,0,0,0,1,0,0,0,0,0,0
590300,Middleton,4.7869882,0,0,0,0,0,0,0,0.823753985,0.009707081,0.163969412,0.002569521,0,0,0
590400,Belfast,23.5183314,0,0,0.137969042,0,0,0.091964156,0.000684257,0.131537618,0.012430671,0.53554849,0.037406055,0.015509828,0.036949884,0
590501,Travis Wetland,3.51919862,0,0,0.015135662,0,0,0.214469803,0,0.54649868,0.08936089,0.123115432,0.011419533,0,0,0
590504,Mairehau North,1.83198915,0,0,0.071305243,0,0,0,0,0.422503178,0,0.506191579,0,0,0,0
590505,Westhaven,1.03551666,0,0,0.009683526,0,0,0.081262631,0,0.790491175,0.007262644,0.10403738,0.007262644,0,0,0
590506,Highfield Park,6.08649949,0,0,0.114000158,0,0,0,0,0.127035832,0.027382963,0.731581047,0,0,0,0
590507,Prestons,5.86710457,0,0,0.09675938,0,0,0.038991563,0,0.255741317,0.041115884,0.561224473,0,0.006167383,0,0
590602,Parklands,1.56408294,0,0,0,0,0,0.121026894,0,0.737867228,0.117750969,0,0.02335491,0,0,0
590603,Waimairi Beach,1.76841048,0.135256935,0,0,0,0,0,0,0.720817022,0.110239964,0,0,0.011716897,0.021969183,0
590604,Styx,39.4395461,0.095809631,0,0.026196597,0,0,0.075784555,0,0.093987497,0.246558748,0.368529105,0.037029128,0.034094418,0.022010321,0
590701,Mona Vale,0.93598431,0,0,0,0,0,0.072726881,0,0.915873593,0.011399526,0,0,0,0,0
590702,Riccarton West,0.6225224,0,0,0,0,0,0.024852312,0,0.975147688,0,0,0,0,0,0
590800,Riccarton,1.08951202,0,0,0,0,0,0.011582883,0,0.988417117,0,0,0,0,0,0
590900,Riccarton South,0.79759766,0,0,0,0,0,0.060123058,0,0.939876942,0,0,0,0,0,0
591101,Cashmere West,8.73962129,0,0,0.004111895,0,0,0,0.081152987,0.201386536,0.424267614,0.228736767,0,0.048351174,0,0.011993027
591102,Cashmere East,6.41673462,0,0,0,0,0,0,0.08003447,0.180117476,0.271461782,0.438823367,0,0.009854302,0,0.019708604
591200,Rapaki Track,9.41021993,0,0,0.020577561,0,0,0,0.0101997,0.135079551,0.030057937,0.75502425,0.001514366,0.046299511,0.001247125,0
591300,Heathcote Valley,7.36813997,0,0,0.034098185,0,0,0.013553577,0.060434071,0.3558465,0.00962958,0.462314556,0.042654303,0.008524546,0.012944681,0
591500,Cathedral Square,2.20504241,0,0,0,0,0,0.098619866,0,0.868502566,0.007386685,0,0.025490883,0,0,0
591600,Hagley Park,2.71155367,0,0,0,0,0,0.307520921,0,0.645834635,0.028453052,0,0.018191393,0,0,0
591700,Avon Loop,1.42297775,0,0,0,0,0,0,0,0.943112616,0.008653251,0,0.048234133,0,0,0
591800,Northcote,1.15272814,0,0,0,0,0,0,0,0.943916721,0,0.056083279,0,0,0,0
591900,Papanui,1.36354135,0,0,0.037033099,0,0,0.001443183,0,0.884107042,0,0.077416677,0,0,0,0
592000,Aorangi,1.8892417,0,0,0,0,0,0,0,1,0,0,0,0,0,0
592100,Strowan,1.59656719,0,0,0,0,0,0,0,1,0,0,0,0,0,0
592200,Merivale,0.97898891,0,0,0,0,0,0.027139993,0,0.960008423,0.012851585,0,0,0,0,0
592300,Rutland,1.8133197,0,0,0.064105212,0,0,0.001950649,0,0.918259781,0,0.015684359,0,0,0,0
592401,St Albans West,0.68128544,0,0,0,0,0,0.008212958,0,0.991787042,0,0,0,0,0,0
592402,St Albans East,1.31266281,0,0,0,0,0,0,0,1,0,0,0,0,0,0
592500,Mairehau,0.94650112,0,0,0,0,0,0,0,0.979013357,0,0.020986643,0,0,0,0
592600,Edgeware,1.01454,0,0,0,0,0,0,0,1,0,0,0,0,0,0
592701,Shirley West,1.52748102,0,0,0,0,0,0,0,0.969255139,0,0.030744861,0,0,0,0
592702,Shirley East,1.61539949,0,0,0,0,0,0.012437219,0,0.987562781,0,0,0,0,0,0
592811,Burwood,1.5889946,0,0,0,0,0,0.064018797,0,0.908625167,0,0,0.027356036,0,0,0
592812,Dallington,1.32539235,0,0,0,0,0,0.000771817,0,0.965581352,0,0,0.033646832,0,0,0
592820,Travis,1.37634077,0,0,0,0,0,0.024262455,0,0.936046656,0,0,0.039690889,0,0,0
592900,Avondale,1.96281037,0,0,0,0,0,0,0,0.974654034,0,0,0.025345966,0,0,0
593000,Wainoni,1.50410393,0,0,0,0,0,0,0,0.963066516,0.031423351,0,0.005510133,0,0,0
593100,Aranui,1.62805661,0,0,0,0,0,0,0,0.956690493,0.007992527,0,0.017034074,0.018282906,0,0
593200,Richmond North,1.18685415,0,0,0,0,0,0.020012114,0,0.976707211,0,0,0.003280674,0,0,0
593300,Richmond South,0.78246147,0,0,0,0,0,0,0,0.954894215,0,0,0.045105785,0,0,0
593400,Avonside,1.34088844,0,0,0,0,0,0,0,0.964123172,0,0,0.035876828,0,0,0
593501,Linwood,1.07775852,0,0,0,0,0,0,0,0.982298609,0,0,0.017701391,0,0,0
593502,Phillipstown,1.28428938,0,0,0,0,0,0,0,1,0,0,0,0,0,0
593600,Linwood North,0.85756964,0,0,0,0,0,0,0,1,0,0,0,0,0,0
593700,Linwood East,0.89645454,0,0,0,0,0,0,0,1,0,0,0,0,0,0
593800,Bexley,2.77542629,0,0,0,0,0,0.043715146,0,0.862843217,0.008109073,0.012618474,0.07271409,0,0,0
593900,Bromley,7.4872606,0,0,0,0,0,0.00726456,0,0.524652625,0.007170192,0.027617851,0.396723189,0.025942404,0.01062918,0
594010,Woolston West,1.29539287,0,0,0,0,0,0,0,0.99811679,0,0,0.00188321,0,0,0
594020,Ferrymead,2.05624688,0,0,0,0,0,0.021985909,0,0.70892696,0,0.097242719,0.153911558,0,0.017932854,0
594100,Woolston South,1.69705236,0,0,0,0,0,0,0,0.851637698,0.002490748,0.06378879,0.082082764,0,0,0
594200,Ensors,1.36819008,0,0,0,0,0,0,0,0.974556957,0,0,0.025443043,0,0,0
594300,Opawa,1.99141211,0,0,0,0,0,0,0.003039864,0.798578243,0.074583428,0.076376585,0.015503307,0.031918573,0,0
594400,St Martins,1.87174384,0,0,0,0,0,0,0.021778479,0.891953013,0.039403426,0.046865082,0,0,0,0
594500,Waltham,0.86107017,0,0,0,0,0,0,0,1,0,0,0,0,0,0
594600,Sydenham,2.79294374,0,0,0,0,0,0,0,1,0,0,0,0,0,0
594700,Addington,1.06272519,0,0,0,0,0,0.011994825,0,0.988005175,0,0,0,0,0,0
594800,Barrington North,1.84760515,0,0,0,0,0,0,0,0.996192039,0.001427985,0.002379976,0,0,0,0
594900,Barrington South,1.16978594,0,0,0,0,0,0,0,0.937303175,0.062696825,0,0,0,0,0
595000,Spreydon,1.19865211,0,0,0,0,0,0,0,1,0,0,0,0,0,0
595100,Hoon Hay,1.04753211,0,0,0,0,0,0,0,0.85162443,0,0.14837557,0,0,0,0
595200,Hoon Hay South,0.70823453,0,0,0,0,0,0,0,0.740409395,0.014922422,0.244668183,0,0,0,0
595300,Hillmorton,1.66352455,0,0,0.001760017,0,0,0,0,0.653541539,0.010296101,0.330706306,0.003696036,0,0,0
595400,Somerfield,1.22932022,0,0,0,0,0,0,0,0.996777893,0.003222107,0,0,0,0,0
595500,Beckenham,0.87672547,0,0,0,0,0,0,0,0.998257956,0.001742044,0,0,0,0,0
595600,North Beach,2.16020513,0.094229824,0,0,0,0,0,0,0.867189649,0.010437396,0,0.008277391,0,0.019865739,0
595700,Rawhiti,2.67557044,0.09985824,0,0,0,0,0,0,0.834982688,0.021353334,0,0.021384736,0.011116295,0.011304706,0
595800,New Brighton,1.39825599,0.237544775,0,0,0,0,0.087151017,0,0.574107884,0.017486762,0.035532491,0.031507262,0,0.016669809,0
595900,South Brighton,2.80619488,0.346849355,0,0,0,0,0.003237122,0,0.191386664,0.023279565,0.00916094,0.410728308,0,0.015358046,0
596000,Mt Pleasant,4.38886803,0,0,0.024583229,0,0,0.001862366,0.103616714,0.339871124,0.021640691,0.457221457,0.033884416,0.017320002,0,0
596102,Moncks Bay,6.19073571,0.019180513,0,0,0,0,0.002141365,0.024625698,0.191070945,0.038728117,0.535821978,0.108344332,0.068156591,0.011930462,0
596200,Sumner,9.31494606,0.404730558,0,0,0,0,0,0.003631906,0.117242475,0.021655241,0.432718936,0,0.014573024,0.005447859,0
596400,Lyttelton,14.4243452,0.390865155,0,0,0,0,0,0.067410398,0.056470603,0.050159183,0.385710565,0,0.048055376,0.00132872,0
596502,Diamond Harbour,44.2158477,0.164867233,0,0,0,0,0.001119325,0.049250297,0.029102448,0.091302712,0.583953145,0,0.075927541,0,0.0044773
596503,Governors Bay,25.0969269,0.21953923,0,0.005757148,0,0,0.008060007,0.110309593,0.01324144,0.095184841,0.439481461,0,0.108426281,0,0
596504,Quail Island,0.80389759,0.533442836,0,0,0,0,0,0,0,0.128897657,0.331997133,0,0.005662374,0,0
596600,Port Levy,78.9013876,0.171413502,0,0,0,0,0,0.055907173,0.001054852,0.053797468,0.675632911,0,0.035864979,0,0.006329114
596800,Akaroa,1.7635459,0.401998025,0,0,0,0,0,0.157258984,0.171427486,0.056977893,0.157638836,0,0.052419661,0,0.002279116
596901,Akaroa Harbour,162.447723,0.223766925,0,0.006735286,0.001036198,0,0,0.078232937,0.007719674,0.029531639,0.542104172,0,0.102583587,0.001036198,0.007253385
596902,Banks Peninsula Eastern Bays,273.554088,0.250341064,0,0.001534789,0,0,0,0.07366985,0.005457026,0.023021828,0.560027285,0,0.079809004,0,0.006139154
597000,Chatham Islands,808.302126,1,0,0,0,0,0,0,0,0,0,0,0,0,0
597101,Little River,377.854853,0.194633152,0,0.014266304,0,0,0.039741848,0.051460598,0.001019022,0.037194293,0.46654212,0.150305707,0.034646739,0.004076087,0.00611413
597102,Inland Water-Lake Ellesmere South,63.3048888,0.179420889,0,0,0,0,0.073422958,0,0.001034126,0.002068252,0.181489142,0.54705274,0.001034126,0.014477766,0
597200,Lincoln,13.2767862,0,0,0.409713574,0,0,0.008094645,0,0.114985471,0.00498132,0.46097966,0.00124533,0,0,0
597300,Leeston,1.90039657,0,0,0.282570806,0,0,0,0,0.218954248,0,0.498474946,0,0,0,0
597400,Southbridge,2.21948602,0,0,0.558139535,0,0,0,0,0.211627907,0,0.230232558,0,0,0,0
597503,Dunsandel,9.57736479,0,0,0.002632734,0,0,0,0,0.034225538,0,0.949978061,0,0.010530935,0.002632734,0
597505,Inland Water-Lake Ellesmere North,135.032693,0.083970793,0,0.039116829,0,0,0.088143255,0,0.002086231,0.007301808,0.23852573,0.528337969,0.003129346,0.009388039,0
597506,Selwyn-Rakaia,829.221705,0.043082639,0,0.232997948,0,0,0.004103109,0,0.008610829,0.00718044,0.58093178,0.047698636,0.042056862,0.033337757,0
597507,Rolleston North West,1.50587962,0,0,0.027950453,0,0,0,0,0.334408013,0.013315655,0.624325878,0,0,0,0
597508,Rolleston Central,1.60282218,0,0,0,0,0,0,0,0.825661665,0.008414951,0.165923383,0,0,0,0
597509,Rolleston North East,1.16237858,0,0,0.041201376,0,0,0,0,0.740425266,0,0.218373359,0,0,0,0
597510,Rolleston South West,1.85662376,0,0,0,0,0,0,0,0.66411785,0.0053399,0.33054225,0,0,0,0
597512,Springston,194.153877,0,0,0.199080385,0,0,0.039203056,0,0.009406379,0.02066107,0.634347831,0.073638173,0.022603564,0,0.001059542
597513,Rolleston South East,13.5192485,0,0,0.304094913,0,0,0,0,0.099563479,0.017465894,0.575998979,0,0,0.002876735,0
597600,Methven,4.03799597,0,0,0.523809524,0,0,0,0,0.21182266,0.008210181,0.256157635,0,0,0,0
597712,Plains Railway,28.6857778,0,0,0.444124557,0,0,0.009005548,0,0.058241787,0.00726357,0.452589932,0.001834671,0.013437205,0.013502729,0
597713,Ashburton North,7.23327404,0,0,0.018639162,0,0,0,0,0.164936655,0.014593452,0.801830731,0,0,0,0
597714,Fairton,15.2488941,0,0,0.231236176,0,0,0,0,0.107720989,0.018835566,0.631874615,0.001291582,0.009041072,0,0
597715,Ashburton East,7.86774725,0,0,0.173317715,0,0,0.04969463,0,0.163850612,0.012040204,0.551716088,0.006848247,0.01679451,0.025737994,0
597720,Mt Somers,4008.35107,0,0.054244098,0.047714716,0.211953792,0.026117529,0.012054244,0.007031642,0.00050226,0.013058764,0.346057258,0.005022602,0.034153692,0.195881467,0.046207936
597730,Hinds,1311.4453,0.078099593,0,0.225170254,0.003042841,0,0.012171365,0,0.00313139,0.015721347,0.631896704,0.002028561,0.018088001,0.006592823,0.004057122
597741,Chertsey,785.898935,0.190538701,0,0.287024257,0,0,0.007094526,0,0.00487447,0.012668797,0.44475922,0.006081022,0.020607909,0.026351097,0
597742,Rakaia,7.12957288,0,0,0.262865415,0,0,0.005603811,0,0.158541141,0.037825721,0.200803213,0.032221911,0.145232091,0.156906697,0
597811,Allenton West,2.92631649,0,0,0.151842253,0,0,0.112059058,0,0.321985724,0.000629398,0.238608347,0.016259447,0.055132262,0.103483511,0
