Code,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
372,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
373,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
374,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
375,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
376,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
377,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
378,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
379,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
380,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
381,0.0,27.285,4.92638636363636,0.0,27.285,7.27360606060606
382,0.0,28.878,5.63701157407407,0.0,28.878,8.44809143518519
383,0.0,27.285,4.92638636363636,0.0,27.285,7.27360606060606
384,0.0,28.878,5.63701157407407,0.0,28.878,8.44809143518519
385,0.0,27.866,5.84351851851852,0.0,27.866,8.87585185185185
386,0.0,27.402,4.44499355877617,0.0,27.402,6.94588405797101
387,0.0,27.402,4.44499355877617,0.0,27.402,6.94588405797101
388,0.0,27.402,4.44499355877617,0.0,27.402,6.94588405797101
389,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
390,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
391,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
392,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
393,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
394,0.0,31.458,5.13632562962963,0.0,31.458,8.43455140740741
395,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
396,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
397,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
398,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
399,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
400,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
401,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
402,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
403,0.0,34.037,6.3538521412037,0.0,34.037,10.5516267361111
404,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
405,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
406,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
407,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
408,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
409,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
410,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
411,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
412,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
413,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
414,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
415,0.0,32.301,0.145808488612836,0.0,32.301,0.407702150908673
416,0.0,22.363,0.276679012345679,0.0,22.363,0.858716049382716
417,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
418,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
419,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
420,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
421,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
422,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
423,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
424,0.0,30.292,3.45744758909853,0.0,30.292,5.15580870020964
425,0.0,30.404,5.65055882352941,0.0,30.404,8.76499237472767
426,0.0,27.305,4.05735378662244,0.0,27.305,6.96272056384743
427,0.0,27.305,4.05735378662244,0.0,27.305,6.96272056384743
428,0.0,27.305,4.05735378662244,0.0,27.305,6.96272056384743
429,0.0,27.305,4.05735378662244,0.0,27.305,6.96272056384743
430,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
431,0.0,28.806,5.50516175359032,0.0,28.998,8.49592025699168
