"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Leptinotarsa decemlineata","528700","2.0","","","0.0","","","0.0","-37.775","175.275","21.1525","21.1525","2.74","0.0","0.0","0.0","0.0","17.762","24.543","21.1525","17.762","24.543","21.1525"
"Leptinotarsa decemlineata","528800","2.0","","","0.0","","","0.0","-37.775","175.275","21.1525","21.1525","2.74","0.0","0.0","0.0","0.0","17.762","24.543","21.1525","17.762","24.543","21.1525"
"Leptinotarsa decemlineata","528900","2.0","","","0.0","","","0.0","-37.775","175.275","21.1525","21.1525","2.74","0.0","0.0","0.0","0.0","17.762","24.543","21.1525","17.762","24.543","21.1525"
"Leptinotarsa decemlineata","529000","2.0","","","0.0","","","0.0","-37.775","175.275","21.1525","21.1525","2.74","0.0","0.0","0.0","0.0","17.762","24.543","21.1525","17.762","24.543","21.1525"
"Leptinotarsa decemlineata","529100","2.0","","","0.0","","","0.0","-37.825","175.275","20.018","20.018","2.66","0.0","0.0","0.0","0.0","16.936","23.1","20.018","16.936","23.1","20.018"
"Leptinotarsa decemlineata","529200","2.0","","","0.0","","","0.0","-37.825","175.275","20.018","20.018","2.66","0.0","0.0","0.0","0.0","16.936","23.1","20.018","16.936","23.1","20.018"
"Leptinotarsa decemlineata","529300","2.0","","","0.0","","","0.0","-37.825","175.275","20.018","20.018","2.66","0.0","0.0","0.0","0.0","16.936","23.1","20.018","16.936","23.1","20.018"
"Leptinotarsa decemlineata","529401","2.0","","","0.0","","","0.0","-37.725","175.275","22.7555","22.7555","2.74","0.0","0.0","0.0","0.0","18.988","26.523","22.7555","18.988","26.523","22.7555"
"Leptinotarsa decemlineata","529402","2.0","","","0.0","","","0.0","-37.775","175.275","21.1525","21.1525","2.74","0.0","0.0","0.0","0.0","17.762","24.543","21.1525","17.762","24.543","21.1525"
"Leptinotarsa decemlineata","529501","2.0","","","0.0","","","0.0","-37.775","175.275","21.1525","21.1525","2.74","0.0","0.0","0.0","0.0","17.762","24.543","21.1525","17.762","24.543","21.1525"
"Leptinotarsa decemlineata","529502","2.0","","","0.0","","","0.0","-37.775","175.275","21.1525","21.1525","2.74","0.0","0.0","0.0","0.0","17.762","24.543","21.1525","17.762","24.543","21.1525"
"Leptinotarsa decemlineata","529503","2.0","","","0.0","","","0.0","-37.775","175.325","22.0335","22.0335","2.62","0.0","0.0","0.0","0.0","17.57","26.497","22.0335","17.57","26.497","22.0335"
"Leptinotarsa decemlineata","529600","2.0","17.762","24.543","1.0","17.762","24.543","1.0","-37.775","175.275","21.1525","21.1525","2.74","0.0","0.0","0.0","0.0","17.762","24.543","21.1525","17.762","24.543","21.1525"
"Leptinotarsa decemlineata","529700","2.0","","","0.0","","","0.0","-37.775","175.275","21.1525","21.1525","2.74","0.0","0.0","0.0","0.0","17.762","24.543","21.1525","17.762","24.543","21.1525"
"Leptinotarsa decemlineata","529800","2.0","","","0.0","","","0.0","-37.775","175.275","21.1525","21.1525","2.74","0.0","0.0","0.0","0.0","17.762","24.543","21.1525","17.762","24.543","21.1525"
"Leptinotarsa decemlineata","529900","2.0","","","0.0","","","0.0","-37.775","175.275","21.1525","21.1525","2.74","0.0","0.0","0.0","0.0","17.762","24.543","21.1525","17.762","24.543","21.1525"
"Leptinotarsa decemlineata","530000","2.0","","","0.0","","","0.0","-37.775","175.275","21.1525","21.1525","2.74","0.0","0.0","0.0","0.0","17.762","24.543","21.1525","17.762","24.543","21.1525"
"Leptinotarsa decemlineata","530100","2.0","","","0.0","","","0.0","-37.775","175.275","21.1525","21.1525","2.74","0.0","0.0","0.0","0.0","17.762","24.543","21.1525","17.762","24.543","21.1525"
"Leptinotarsa decemlineata","530200","2.0","","","0.0","","","0.0","-37.775","175.275","21.1525","21.1525","2.74","0.0","0.0","0.0","0.0","17.762","24.543","21.1525","17.762","24.543","21.1525"
