"ClimateZone","Code","N_models","N_species","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Tropical","530600","7.0","4.0","","","0.0","","","0.0","-37.775","175.325","20.6851875","21.9751875","1.67","41.29125","0.0","0.0","0.0","0.0","36.19","20.6851875","6.463","36.19","21.9751875"
"Tropical","530700","7.0","4.0","","","0.0","","","0.0","-37.775","175.325","20.6851875","21.9751875","1.67","41.29125","0.0","0.0","0.0","0.0","36.19","20.6851875","6.463","36.19","21.9751875"
"Tropical","530800","7.0","4.0","","","0.0","","","0.0","-37.825","175.325","20.7090625","21.9570625","1.69625","40.2940625","0.0","0.0","0.0","0.0","35.35","20.7090625","6.73","35.35","21.9570625"
"Tropical","531001","7.0","4.0","","","0.0","","","0.0","-38.025","175.325","19.9765625","21.2613125","1.679375","48.1475","0.0","0.0","0.0","0.0","33.216","19.9765625","6.932","33.216","21.2613125"
"Tropical","531002","7.0","4.0","","","0.0","","","0.0","-38.025","175.325","19.9765625","21.2613125","1.679375","48.1475","0.0","0.0","0.0","0.0","33.216","19.9765625","6.932","33.216","21.2613125"
"Tropical","531003","7.0","4.0","","","0.0","","","0.0","-38.025","175.325","19.9765625","21.2613125","1.679375","48.1475","0.0","0.0","0.0","0.0","33.216","19.9765625","6.932","33.216","21.2613125"
"Tropical","531004","7.0","4.0","","","0.0","","","0.0","-38.025","175.325","19.9765625","21.2613125","1.679375","48.1475","0.0","0.0","0.0","0.0","33.216","19.9765625","6.932","33.216","21.2613125"
"Tropical","531100","7.0","4.0","","","0.0","","","0.0","-38.025","174.825","18.2235625","19.026","1.816875","14.2510625","0.0","0.0","0.0","0.0","34.4","18.2235625","6.337","34.459","19.026"
"Tropical","531200","7.0","4.0","","","0.0","","","0.0","-38.175","175.225","17.7831875","18.81875","1.709375","38.282","0.0","0.0","0.0","0.0","28.735","17.7831875","6.879","32.356","18.81875"
"Tropical","531301","7.0","4.0","0.0","34.493","28.0","1.708","34.539","28.0","-38.075","175.025","10.694375","12.2385625","1.373125","48.8604375","0.0","0.0","0.0","0.0","34.493","13.1611875","1.708","34.539","14.3908928571429"
"Tropical","531303","7.0","4.0","0.0","25.207","1.0","6.269","31.385","1.0","-38.125","175.225","16.3378125","17.433","1.65375","42.1891875","0.0","0.0","0.0","0.0","25.207","16.3378125","6.269","31.385","17.433"
"Tropical","531304","7.0","4.0","0.0","42.105","51.0","1.774","42.105","51.0","-38.275","175.475","12.06225","14.2048125","1.2475","70.3880625","0.0","0.0","0.0","0.0","42.105","14.0840833333333","1.774","42.105","16.9288737745098"
"Tropical","531500","7.0","4.0","","","0.0","","","0.0","-38.475","175.025","13.9519375","15.0110625","1.6125","32.93225","0.0","0.0","0.0","0.0","22.172","13.9519375","5.516","30.841","15.0110625"
"Tropical","531600","7.0","4.0","0.0","41.241","2.0","5.587","41.241","2.0","-38.175","174.725","23.4505625","24.6898125","1.820625","14.7803125","0.0","0.0","0.0","0.0","41.241","22.15009375","5.587","41.241","23.469"
"Tropical","531710","7.0","4.0","0.0","31.566","29.0","1.95","33.452","29.0","-38.575","174.775","16.0594375","18.1471875","1.41","56.312875","0.0","0.0","0.0","0.0","31.566","13.8017025862069","1.95","33.452","15.549625"
"Tropical","531720","7.0","4.0","0.0","39.393","52.0","2.302","39.393","52.0","-38.325","174.925","11.2263125","12.634375","1.4625","35.0181875","0.0","0.0","0.0005625","0.0","39.393","12.6553930288462","2.302","39.393","14.3979086538462"
"Tropical","531731","7.0","4.0","0.0","28.687","20.0","2.615","32.516","20.0","-38.375","175.275","12.8590625","14.7843125","1.38875","67.3955625","0.0","0.0","0.0","0.0","28.687","10.95064375","2.615","32.516","13.99278125"
"Tropical","531732","7.0","4.0","0.0","15.053","6.0","2.176","22.534","6.0","-38.525","175.525","4.9204375","10.3619375","1.08","84.5905625","0.0","0.0","0.0","0.0","15.053","4.76682291666667","2.176","22.534","10.1954375"
"Tropical","531800","7.0","4.0","0.0","28.742","32.0","3.683","32.627","32.0","-38.575","175.125","14.8065","16.107625","1.59125","44.7000625","0.0","0.0","0.0","0.0","28.742","12.535921875","3.683","32.627","14.547353515625"
"Tropical","532000","7.0","4.0","0.0","22.264","1.0","6.06","30.852","1.0","-38.325","175.175","15.229125","16.3968125","1.62","41.859375","0.0","0.0","0.0","0.0","22.264","15.229125","6.06","30.852","16.3968125"
"Tropical","532200","7.0","4.0","","","0.0","","","0.0","-38.925","175.775","10.6356875","12.631875","1.249375","73.273875","0.0","0.0","0.0","0.0","17.023","10.6356875","4.069","24.254","12.631875"
"Tropical","532300","7.0","4.0","","","0.0","","","0.0","-38.975","175.375","5.4519375","11.0239375","1.1125","79.4459375","0.0","0.0","0.0","0.0","14.069","5.4519375","3.286","21.801","11.0239375"
"Tropical","532400","7.0","4.0","","","0.0","","","0.0","-38.825","174.975","12.001125","13.6805625","1.47375","55.022875","0.0","0.0","0.0","0.0","20.178","12.001125","4.958","28.364","13.6805625"
"Tropical","532501","7.0","4.0","0.0","34.18","54.0","0.321","34.18","54.0","-38.825","175.425","5.0663125","10.6923125","1.14","77.7211875","0.0","0.0","0.0","0.0","34.18","6.3844525462963","0.321","34.18","10.8593113425926"
"Tropical","532502","7.0","4.0","0.0","16.712","18.0","0.447","22.661","18.0","-38.875","175.675","4.749","10.0291875","1.06","82.4889375","0.0","0.0","0.0","0.0","16.712","2.67810763888889","0.447","22.661","8.21596180555555"
"Tropical","532601","7.0","4.0","0.0","24.987","57.0","0.0","27.884","57.0","-39.125","175.375","1.0489375","7.789625","0.86875","106.2770625","0.0","0.0","0.0","0.0","24.987","4.21835087719298","0.0","27.884","8.59484210526316"
"Tropical","532602","7.0","4.0","","","0.0","","","0.0","-39.175","175.375","0.7408125","6.132875","0.726875","131.8490625","0.0","0.0","0.0033125","0.0","7.529","0.7408125","1.081","14.591","6.132875"
"Tropical","532700","7.0","4.0","0.0","26.527","56.0","2.049","29.498","56.0","-38.825","175.075","9.8129375","11.737375","1.25125","72.04325","0.0","0.0","0.0","0.0","26.527","10.8573526785714","2.049","29.498","13.3211796875"
"Tropical","532901","7.0","4.0","","","0.0","","","0.0","-38.875","175.275","17.0164375","19.5199375","1.45","68.1431875","0.0","0.0","0.0","0.0","32.689","17.0164375","6.272","32.689","19.5199375"
"Tropical","532902","7.0","4.0","0.0","32.689","1.0","6.272","32.689","1.0","-38.875","175.275","17.0164375","19.5199375","1.45","68.1431875","0.0","0.0","0.0","0.0","32.689","17.0164375","6.272","32.689","19.5199375"
"Tropical","532903","7.0","4.0","","","0.0","","","0.0","-38.875","175.275","17.0164375","19.5199375","1.45","68.1431875","0.0","0.0","0.0","0.0","32.689","17.0164375","6.272","32.689","19.5199375"
"Tropical","532904","7.0","4.0","","","0.0","","","0.0","-38.875","175.325","13.391625","15.7475","1.423125","68.6376875","0.0","0.0","0.0","0.0","21.468","13.391625","5.623","27.206","15.7475"
"Tropical","533000","7.0","4.0","6.83","41.094","1.0","7.338","41.094","1.0","-36.825","175.675","18.0460625","18.116375","2.209375","0.7925","0.0","0.0","0.08675","6.83","41.094","18.0460625","7.338","41.094","18.116375"
"Tropical","533100","7.0","4.0","2.656","37.525","1.0","6.205","37.525","1.0","-36.775","175.525","16.54025","16.882375","1.990625","4.2008125","0.0","0.0","0.021125","2.656","37.525","16.54025","6.205","37.525","16.882375"
"Tropical","533200","7.0","4.0","0.0","41.02","42.0","1.571","41.02","42.0","-36.775","175.575","16.2660625","16.5726875","2.00375","4.00775","0.0","0.0","0.075625","0.0","41.02","16.0861116071429","1.571","41.02","16.5496845238095"
"Tropical","533300","7.0","4.0","0.0","44.954","1.0","9.969","44.954","1.0","-37.225","175.875","27.0505625","28.50275","2.125","10.43225","0.0","0.0","0.0","0.0","44.954","27.0505625","9.969","44.954","28.50275"
"Tropical","533400","7.0","4.0","","","0.0","","","0.0","-37.025","175.825","19.437375","19.51525","2.214375","0.7844375","0.0","0.0","0.0","7.984","41.164","19.437375","7.984","41.164","19.51525"
"Tropical","533501","7.0","4.0","","","0.0","","","0.0","-37.125","175.575","15.2614375","16.2889375","1.585","30.958125","0.0","0.0","0.0","0.0","24.608","15.2614375","4.617","30.498","16.2889375"
