"ClimateZone","Code","N_models","N_species","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Dry","561812","1.0","1.0","","","0.0","","","0.0","-40.375","175.575","18.147","18.147","1.18","0.0","0.0","0.0","0.0","18.147","18.147","18.147","18.147","18.147","18.147"
"Dry","561813","1.0","1.0","","","0.0","","","0.0","-40.375","175.625","18.274","18.274","1.18","0.0","0.0","0.0","0.0","18.274","18.274","18.274","18.274","18.274","18.274"
"Dry","561820","1.0","1.0","","","0.0","","","0.0","-40.425","175.575","18.064","18.064","1.16","0.0","0.0","0.0","0.0","18.064","18.064","18.064","18.064","18.064","18.064"
"Dry","561901","1.0","1.0","17.832","18.391","7.0","17.832","18.391","7.0","-40.325","175.525","18.141","18.141","1.18","0.0","0.0","0.0","0.0","17.832","18.391","18.1552857142857","17.832","18.391","18.1552857142857"
"Dry","561902","1.0","1.0","0.0","18.835","9.0","13.914","18.835","9.0","-40.425","175.625","18.094","18.094","1.11","0.0","0.0","0.0","0.0","0.0","18.835","10.0146666666667","13.914","18.835","17.0536666666667"
"Dry","562100","1.0","1.0","18.236","18.236","1.0","18.236","18.236","1.0","-40.325","175.625","18.236","18.236","1.18","0.0","0.0","0.0","0.0","18.236","18.236","18.236","18.236","18.236","18.236"
"Dry","562200","1.0","1.0","","","0.0","","","0.0","-40.325","175.625","18.236","18.236","1.18","0.0","0.0","0.0","0.0","18.236","18.236","18.236","18.236","18.236","18.236"
"Dry","562310","1.0","1.0","","","0.0","","","0.0","-40.375","175.575","18.147","18.147","1.18","0.0","0.0","0.0","0.0","18.147","18.147","18.147","18.147","18.147","18.147"
"Dry","562320","1.0","1.0","","","0.0","","","0.0","-40.325","175.575","18.164","18.164","1.18","0.0","0.0","0.0","0.0","18.164","18.164","18.164","18.164","18.164","18.164"
"Dry","562401","1.0","1.0","","","0.0","","","0.0","-40.325","175.625","18.236","18.236","1.18","0.0","0.0","0.0","0.0","18.236","18.236","18.236","18.236","18.236","18.236"
"Dry","562402","1.0","1.0","","","0.0","","","0.0","-40.325","175.625","18.236","18.236","1.18","0.0","0.0","0.0","0.0","18.236","18.236","18.236","18.236","18.236","18.236"
"Dry","562500","1.0","1.0","","","0.0","","","0.0","-40.325","175.625","18.236","18.236","1.18","0.0","0.0","0.0","0.0","18.236","18.236","18.236","18.236","18.236","18.236"
"Dry","562600","1.0","1.0","","","0.0","","","0.0","-40.325","175.625","18.236","18.236","1.18","0.0","0.0","0.0","0.0","18.236","18.236","18.236","18.236","18.236","18.236"
"Dry","562710","1.0","1.0","","","0.0","","","0.0","-40.375","175.575","18.147","18.147","1.18","0.0","0.0","0.0","0.0","18.147","18.147","18.147","18.147","18.147","18.147"
"Dry","562720","1.0","1.0","","","0.0","","","0.0","-40.375","175.575","18.147","18.147","1.18","0.0","0.0","0.0","0.0","18.147","18.147","18.147","18.147","18.147","18.147"
"Dry","562800","1.0","1.0","","","0.0","","","0.0","-40.375","175.625","18.274","18.274","1.18","0.0","0.0","0.0","0.0","18.274","18.274","18.274","18.274","18.274","18.274"
"Dry","562910","1.0","1.0","","","0.0","","","0.0","-40.375","175.575","18.147","18.147","1.18","0.0","0.0","0.0","0.0","18.147","18.147","18.147","18.147","18.147","18.147"
"Dry","562921","1.0","1.0","18.147","18.147","1.0","18.147","18.147","1.0","-40.375","175.575","18.147","18.147","1.18","0.0","0.0","0.0","0.0","18.147","18.147","18.147","18.147","18.147","18.147"
"Dry","562922","1.0","1.0","","","0.0","","","0.0","-40.375","175.575","18.147","18.147","1.18","0.0","0.0","0.0","0.0","18.147","18.147","18.147","18.147","18.147","18.147"
"Dry","563000","1.0","1.0","","","0.0","","","0.0","-40.375","175.625","18.274","18.274","1.18","0.0","0.0","0.0","0.0","18.274","18.274","18.274","18.274","18.274","18.274"
"Dry","563101","1.0","1.0","","","0.0","","","0.0","-40.375","175.625","18.274","18.274","1.18","0.0","0.0","0.0","0.0","18.274","18.274","18.274","18.274","18.274","18.274"
"Dry","563102","1.0","1.0","","","0.0","","","0.0","-40.375","175.625","18.274","18.274","1.18","0.0","0.0","0.0","0.0","18.274","18.274","18.274","18.274","18.274","18.274"
"Dry","563200","1.0","1.0","","","0.0","","","0.0","-40.375","175.625","18.274","18.274","1.18","0.0","0.0","0.0","0.0","18.274","18.274","18.274","18.274","18.274","18.274"
"Dry","563300","1.0","1.0","18.274","18.274","1.0","18.274","18.274","1.0","-40.375","175.675","18.835","18.835","1.16","0.0","0.0","0.0","0.0","18.274","18.274","18.274","18.274","18.274","18.274"
"Dry","563500","1.0","1.0","","","0.0","","","0.0","-40.575","175.425","18.975","18.975","1.11","0.0","0.0","0.0","0.0","18.975","18.975","18.975","18.975","18.975","18.975"
"Dry","563600","1.0","1.0","","","0.0","","","0.0","-40.575","175.225","19.362","19.362","1.13","0.0","0.0","0.0","0.0","19.362","19.362","19.362","19.362","19.362","19.362"
"Dry","563701","1.0","1.0","19.699","19.699","1.0","19.699","19.699","1.0","-40.875","175.025","19.699","19.699","1.15","0.0","0.0","0.0","0.0","19.699","19.699","19.699","19.699","19.699","19.699"
"Dry","563703","1.0","1.0","18.033","18.033","1.0","18.033","18.033","1.0","-40.875","175.075","18.033","18.033","1.06","0.0","0.0","0.0","0.0","18.033","18.033","18.033","18.033","18.033","18.033"
"Dry","563704","1.0","1.0","","","0.0","","","0.0","-40.825","175.075","19.656","19.656","1.15","0.0","0.0","0.0","0.0","19.656","19.656","19.656","19.656","19.656","19.656"
"Dry","563705","1.0","1.0","","","0.0","","","0.0","-40.875","175.025","19.699","19.699","1.15","0.0","0.0","0.0","0.0","19.699","19.699","19.699","19.699","19.699","19.699"
"Dry","563706","1.0","1.0","","","0.0","","","0.0","-40.875","175.075","18.033","18.033","1.06","0.0","0.0","0.0","0.0","18.033","18.033","18.033","18.033","18.033","18.033"
"Dry","563801","1.0","1.0","","","0.0","","","0.0","-40.475","175.525","19.863","19.863","1.18","0.0","0.0","0.0","0.0","19.863","19.863","19.863","19.863","19.863","19.863"
"Dry","563802","1.0","1.0","0.0","19.863","4.0","12.81","19.863","4.0","-40.475","175.475","19.403","19.403","1.19","0.0","0.0","0.0","0.0","0.0","19.863","14.61375","12.81","19.863","17.81625"
"Dry","563920","1.0","1.0","0.0","19.656","3.0","12.635","19.656","3.0","-40.875","175.125","0.0","12.906","0.76","0.0","0.0","0.0","0.0","0.0","19.656","6.552","12.635","19.656","15.0656666666667"
"Dry","564011","1.0","1.0","19.362","19.362","1.0","19.362","19.362","1.0","-40.575","175.225","19.362","19.362","1.13","0.0","0.0","0.0","0.0","19.362","19.362","19.362","19.362","19.362","19.362"
"Dry","564012","1.0","1.0","19.195","19.195","1.0","19.195","19.195","1.0","-40.625","175.325","19.195","19.195","1.12","0.0","0.0","0.0","0.0","19.195","19.195","19.195","19.195","19.195","19.195"
"Dry","564013","1.0","1.0","19.259","19.259","1.0","19.259","19.259","1.0","-40.625","175.225","19.259","19.259","1.13","0.0","0.0","0.0","0.0","19.259","19.259","19.259","19.259","19.259","19.259"
"Dry","564021","1.0","1.0","0.0","20.109","27.0","7.026","20.109","27.0","-40.625","175.375","0.0","14.404","0.84","0.0","0.0","0.0","0.0","0.0","20.109","9.27796296296296","7.026","20.109","15.3735555555556"
"Dry","564022","1.0","1.0","0.0","19.448","17.0","7.472","19.448","17.0","-40.825","175.225","0.0","12.841","0.75","0.0","0.0","0.0","0.0","0.0","19.448","4.37317647058823","7.472","19.448","12.5149411764706"
"Dry","564023","1.0","1.0","","","0.0","","","0.0","-40.825","175.125","18.398","18.398","1.08","0.0","0.0","0.0","0.0","18.398","18.398","18.398","18.398","18.398","18.398"
"Dry","564210","1.0","1.0","","","0.0","","","0.0","-40.625","175.275","19.305","19.305","1.13","0.0","0.0","0.0","0.0","19.305","19.305","19.305","19.305","19.305","19.305"
"Dry","564220","1.0","1.0","19.305","19.305","1.0","19.305","19.305","1.0","-40.625","175.275","19.305","19.305","1.13","0.0","0.0","0.0","0.0","19.305","19.305","19.305","19.305","19.305","19.305"
"Dry","564231","1.0","1.0","","","0.0","","","0.0","-40.625","175.275","19.305","19.305","1.13","0.0","0.0","0.0","0.0","19.305","19.305","19.305","19.305","19.305","19.305"
"Dry","564232","1.0","1.0","","","0.0","","","0.0","-40.625","175.275","19.305","19.305","1.13","0.0","0.0","0.0","0.0","19.305","19.305","19.305","19.305","19.305","19.305"
"Dry","564240","1.0","1.0","","","0.0","","","0.0","-40.625","175.275","19.305","19.305","1.13","0.0","0.0","0.0","0.0","19.305","19.305","19.305","19.305","19.305","19.305"
"Dry","564400","1.0","1.0","18.38","18.38","1.0","18.38","18.38","1.0","-40.775","175.125","19.448","19.448","1.14","0.0","0.0","0.0","0.0","18.38","18.38","18.38","18.38","18.38","18.38"
"Dry","564510","1.0","1.0","","","0.0","","","0.0","-41.125","175.025","0.0","16.314","0.96","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.314","16.314","16.314"
"Dry","564520","1.0","1.0","","","0.0","","","0.0","-41.125","175.025","0.0","16.314","0.96","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.314","16.314","16.314"
"Dry","564530","1.0","1.0","0.0","0.0","1.0","16.413","16.413","1.0","-41.175","175.025","0.0","16.413","0.96","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.413","16.413","16.413"
"Dry","564601","1.0","1.0","0.0","0.0","1.0","16.314","16.314","1.0","-41.125","175.025","0.0","16.314","0.96","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.314","16.314","16.314"
"Dry","564602","1.0","1.0","","","0.0","","","0.0","-41.125","175.025","0.0","16.314","0.96","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.314","16.314","16.314"
"Dry","564800","1.0","1.0","","","0.0","","","0.0","-41.225","174.975","0.0","15.767","0.92","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.767","15.767","15.767"
