"ClimateZone","Code","N_models","N_species","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Temperate","546600","13.0","9.0","","","0.0","","","0.0","-39.525","176.875","27.940037037037","27.940037037037","2.65425925925926","0.0","0.0","0.0","7.52155555555556","0.0","50.816","27.940037037037","0.0","50.816","27.940037037037"
"Temperate","546700","13.0","9.0","","","0.0","","","0.0","-39.525","176.875","27.940037037037","27.940037037037","2.65425925925926","0.0","0.0","0.0","7.52155555555556","0.0","50.816","27.940037037037","0.0","50.816","27.940037037037"
"Temperate","546801","13.0","9.0","","","0.0","","","0.0","-39.525","176.875","27.940037037037","27.940037037037","2.65425925925926","0.0","0.0","0.0","7.52155555555556","0.0","50.816","27.940037037037","0.0","50.816","27.940037037037"
"Temperate","546802","13.0","9.0","","","0.0","","","0.0","-39.525","176.875","27.940037037037","27.940037037037","2.65425925925926","0.0","0.0","0.0","7.52155555555556","0.0","50.816","27.940037037037","0.0","50.816","27.940037037037"
"Temperate","546901","13.0","9.0","","","0.0","","","0.0","-39.525","176.875","27.940037037037","27.940037037037","2.65425925925926","0.0","0.0","0.0","7.52155555555556","0.0","50.816","27.940037037037","0.0","50.816","27.940037037037"
"Temperate","546902","13.0","9.0","","","0.0","","","0.0","-39.525","176.875","27.940037037037","27.940037037037","2.65425925925926","0.0","0.0","0.0","7.52155555555556","0.0","50.816","27.940037037037","0.0","50.816","27.940037037037"
"Temperate","547001","13.0","9.0","","","0.0","","","0.0","-39.525","176.875","27.940037037037","27.940037037037","2.65425925925926","0.0","0.0","0.0","7.52155555555556","0.0","50.816","27.940037037037","0.0","50.816","27.940037037037"
"Temperate","547002","13.0","9.0","","","0.0","","","0.0","-39.525","176.875","27.940037037037","27.940037037037","2.65425925925926","0.0","0.0","0.0","7.52155555555556","0.0","50.816","27.940037037037","0.0","50.816","27.940037037037"
"Temperate","547100","13.0","9.0","","","0.0","","","0.0","-39.525","176.875","27.940037037037","27.940037037037","2.65425925925926","0.0","0.0","0.0","7.52155555555556","0.0","50.816","27.940037037037","0.0","50.816","27.940037037037"
"Temperate","547200","13.0","9.0","","","0.0","","","0.0","-39.525","176.875","27.940037037037","27.940037037037","2.65425925925926","0.0","0.0","0.0","7.52155555555556","0.0","50.816","27.940037037037","0.0","50.816","27.940037037037"
"Temperate","547300","13.0","9.0","","","0.0","","","0.0","-39.525","176.825","26.5458888888889","26.5458888888889","2.52092592592593","0.0","0.0","0.0","7.48577777777778","0.0","48.53","26.5458888888889","0.0","48.53","26.5458888888889"
"Temperate","547400","13.0","9.0","","","0.0","","","0.0","-39.525","176.875","27.940037037037","27.940037037037","2.65425925925926","0.0","0.0","0.0","7.52155555555556","0.0","50.816","27.940037037037","0.0","50.816","27.940037037037"
"Temperate","547600","13.0","9.0","","","0.0","","","0.0","-39.625","176.825","28.6596481481481","28.7213148148148","2.63685185185185","0.0","0.0","0.0","0.663555555555556","0.0","50.647","28.6596481481481","0.0","50.647","28.7213148148148"
"Temperate","547700","13.0","9.0","","","0.0","","","0.0","-39.625","176.825","28.6596481481481","28.7213148148148","2.63685185185185","0.0","0.0","0.0","0.663555555555556","0.0","50.647","28.6596481481481","0.0","50.647","28.7213148148148"
"Temperate","547800","13.0","9.0","0.0","50.647","1.0","0.0","50.647","1.0","-39.625","176.825","28.6596481481481","28.7213148148148","2.63685185185185","0.0","0.0","0.0","0.663555555555556","0.0","50.647","28.6596481481481","0.0","50.647","28.7213148148148"
"Temperate","547900","13.0","9.0","","","0.0","","","0.0","-39.625","176.825","28.6596481481481","28.7213148148148","2.63685185185185","0.0","0.0","0.0","0.663555555555556","0.0","50.647","28.6596481481481","0.0","50.647","28.7213148148148"
"Temperate","548000","13.0","9.0","","","0.0","","","0.0","-39.625","176.875","28.761462962963","28.8287962962963","2.64722222222222","0.0","0.0","0.0","0.563","0.0","50.745","28.761462962963","0.0","50.745","28.8287962962963"
"Temperate","548100","13.0","9.0","","","0.0","","","0.0","-39.625","176.875","28.761462962963","28.8287962962963","2.64722222222222","0.0","0.0","0.0","0.563","0.0","50.745","28.761462962963","0.0","50.745","28.8287962962963"
"Temperate","548200","13.0","9.0","","","0.0","","","0.0","-39.625","176.825","28.6596481481481","28.7213148148148","2.63685185185185","0.0","0.0","0.0","0.663555555555556","0.0","50.647","28.6596481481481","0.0","50.647","28.7213148148148"
"Temperate","548300","13.0","9.0","","","0.0","","","0.0","-39.675","176.825","28.7256851851852","28.7952407407407","2.63018518518519","0.0","0.0","0.0","0.522222222222222","0.0","50.605","28.7256851851852","0.0","50.605","28.7952407407407"
"Temperate","548400","13.0","9.0","","","0.0","","","0.0","-39.625","176.825","28.6596481481481","28.7213148148148","2.63685185185185","0.0","0.0","0.0","0.663555555555556","0.0","50.647","28.6596481481481","0.0","50.647","28.7213148148148"
"Temperate","548500","13.0","9.0","","","0.0","","","0.0","-39.625","176.825","28.6596481481481","28.7213148148148","2.63685185185185","0.0","0.0","0.0","0.663555555555556","0.0","50.647","28.6596481481481","0.0","50.647","28.7213148148148"
"Temperate","548611","13.0","9.0","","","0.0","","","0.0","-39.625","176.775","28.3103148148148","28.3597592592593","2.61092592592593","0.0","0.0","0.0","0.922888888888889","0.0","50.396","28.3103148148148","0.0","50.396","28.3597592592593"
"Temperate","548612","13.0","9.0","0.0","50.396","1.0","0.0","50.396","1.0","-39.625","176.775","28.3103148148148","28.3597592592593","2.61092592592593","0.0","0.0","0.0","0.922888888888889","0.0","50.396","28.3103148148148","0.0","50.396","28.3597592592593"
"Temperate","548620","13.0","9.0","","","0.0","","","0.0","-39.625","176.775","28.3103148148148","28.3597592592593","2.61092592592593","0.0","0.0","0.0","0.922888888888889","0.0","50.396","28.3103148148148","0.0","50.396","28.3597592592593"
"Temperate","548810","13.0","9.0","","","0.0","","","0.0","-39.675","176.875","28.6904814814815","28.7669259259259","2.63685185185185","0.0","0.0","0.0","0.526444444444444","0.0","50.647","28.6904814814815","0.0","50.647","28.7669259259259"
"Temperate","548821","13.0","9.0","0.0","50.647","1.0","0.0","50.647","1.0","-39.675","176.875","28.6904814814815","28.7669259259259","2.63685185185185","0.0","0.0","0.0","0.526444444444444","0.0","50.647","28.6904814814815","0.0","50.647","28.7669259259259"
"Temperate","548822","13.0","9.0","0.0","42.665","1.0","0.0","42.665","1.0","-39.725","176.875","22.9725185185185","24.1732962962963","2.25685185185185","0.0","0.0","0.0","2.22477777777778","0.0","42.665","22.9725185185185","0.0","42.665","24.1732962962963"
"Temperate","548831","13.0","9.0","","","0.0","","","0.0","-39.675","176.875","28.6904814814815","28.7669259259259","2.63685185185185","0.0","0.0","0.0","0.526444444444444","0.0","50.647","28.6904814814815","0.0","50.647","28.7669259259259"
"Temperate","548832","13.0","9.0","","","0.0","","","0.0","-39.675","176.875","28.6904814814815","28.7669259259259","2.63685185185185","0.0","0.0","0.0","0.526444444444444","0.0","50.647","28.6904814814815","0.0","50.647","28.7669259259259"
"Temperate","548833","13.0","9.0","0.0","49.054","1.0","0.0","49.054","1.0","-39.675","176.925","28.1108518518519","28.2062962962963","2.57759259259259","0.0","0.0","0.0","0.829444444444444","0.0","49.054","28.1108518518519","0.0","49.054","28.2062962962963"
"Temperate","549000","13.0","9.0","","","0.0","","","0.0","-40.025","176.325","15.671","16.397","2.07148148148148","0.0","0.0","0.0","111.0","0.0","42.07","15.671","0.0","42.07","16.397"
"Temperate","549100","13.0","9.0","","","0.0","","","0.0","-39.925","176.575","20.0477592592593","21.0347592592593","2.01796296296296","0.0","0.0","0.0","5.70822222222222","0.0","41.597","20.0477592592593","0.0","41.597","21.0347592592593"
"Temperate","549200","13.0","9.0","0.0","44.607","59.0","0.0","44.607","59.0","-39.875","176.375","14.8506481481481","15.5848703703704","2.01648148148148","0.0","0.0","0.0","111.0","0.0","44.607","14.0869679849341","0.0","44.607","15.0151299435028"
"Temperate","549400","13.0","9.0","","","0.0","","","0.0","-39.875","176.625","24.7052962962963","24.846962962963","2.32018518518518","0.0","0.0","0.0","2.06","0.0","44.607","24.7052962962963","0.0","44.607","24.846962962963"
"Temperate","549500","13.0","9.0","","","0.0","","","0.0","-40.025","176.575","22.4960185185185","23.6289074074074","2.26277777777778","0.0","0.0","0.0","6.54322222222222","0.0","44.02","22.4960185185185","0.0","44.02","23.6289074074074"
"Temperate","549601","13.0","9.0","","","0.0","","","0.0","-40.275","176.625","21.5868703703704","22.6450925925926","2.1312962962963","0.0","0.0","0.0","3.46388888888889","0.0","41.439","21.5868703703704","0.0","41.439","22.6450925925926"
"Temperate","549602","13.0","9.0","0.0","50.056","81.0","0.0","50.056","81.0","-40.125","176.625","19.9084074074074","20.7405185185185","2.10703703703704","0.0","0.0","0.0","14.6878888888889","0.0","50.056","21.7983573388203","0.0","50.056","22.5832983539095"
"Temperate","549800","13.0","9.0","0.0","49.164","59.0","0.0","49.164","59.0","-40.275","176.225","14.9216296296296","15.5312962962963","1.96888888888889","0.0","0.0","0.0","111.0","0.0","49.164","14.5192608286252","0.0","49.164","15.3506723163842"
"Temperate","549901","13.0","9.0","0.0","50.831","33.0","0.0","50.831","33.0","-40.575","176.275","21.1385740740741","21.9280185185185","2.16611111111111","0.0","0.0","0.0","111.0","0.0","50.831","19.5987665544332","0.0","50.831","20.5999601571268"
"Temperate","549902","13.0","9.0","0.0","43.607","3.0","0.0","43.607","3.0","-40.725","176.225","23.9161666666667","25.0136111111111","2.15907407407407","0.0","0.0","0.0","105.140222222222","0.0","43.607","17.4417160493827","0.0","43.607","19.3575308641975"
