"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Rhynchophorus ferrugineus","551302","1.0","","","0.0","","","0.0","-39.025","174.225","20.989","20.989","1.23","0.0","0.0","0.0","0.0","20.989","20.989","20.989","20.989","20.989","20.989"
"Rhynchophorus ferrugineus","551400","1.0","","","0.0","","","0.0","-39.075","174.025","21.604","21.604","1.27","0.0","0.0","0.0","0.0","21.604","21.604","21.604","21.604","21.604","21.604"
"Rhynchophorus ferrugineus","551501","1.0","","","0.0","","","0.0","-39.075","174.075","21.301","21.301","1.25","0.0","0.0","0.0","0.0","21.301","21.301","21.301","21.301","21.301","21.301"
"Rhynchophorus ferrugineus","551502","1.0","","","0.0","","","0.0","-39.075","174.025","21.604","21.604","1.27","0.0","0.0","0.0","0.0","21.604","21.604","21.604","21.604","21.604","21.604"
"Rhynchophorus ferrugineus","551503","1.0","","","0.0","","","0.0","-39.075","174.025","21.604","21.604","1.27","0.0","0.0","0.0","0.0","21.604","21.604","21.604","21.604","21.604","21.604"
"Rhynchophorus ferrugineus","551600","1.0","","","0.0","","","0.0","-39.075","174.075","21.301","21.301","1.25","0.0","0.0","0.0","0.0","21.301","21.301","21.301","21.301","21.301","21.301"
"Rhynchophorus ferrugineus","551700","1.0","","","0.0","","","0.0","-39.075","174.075","21.301","21.301","1.25","0.0","0.0","0.0","0.0","21.301","21.301","21.301","21.301","21.301","21.301"
"Rhynchophorus ferrugineus","551800","1.0","","","0.0","","","0.0","-39.075","174.075","21.301","21.301","1.25","0.0","0.0","0.0","0.0","21.301","21.301","21.301","21.301","21.301","21.301"
"Rhynchophorus ferrugineus","551900","1.0","","","0.0","","","0.0","-39.075","174.075","21.301","21.301","1.25","0.0","0.0","0.0","0.0","21.301","21.301","21.301","21.301","21.301","21.301"
"Rhynchophorus ferrugineus","552001","1.0","","","0.0","","","0.0","-39.075","174.075","21.301","21.301","1.25","0.0","0.0","0.0","0.0","21.301","21.301","21.301","21.301","21.301","21.301"
"Rhynchophorus ferrugineus","552002","1.0","","","0.0","","","0.0","-39.075","174.075","21.301","21.301","1.25","0.0","0.0","0.0","0.0","21.301","21.301","21.301","21.301","21.301","21.301"
"Rhynchophorus ferrugineus","552100","1.0","","","0.0","","","0.0","-39.075","174.125","20.546","20.546","1.2","0.0","0.0","0.0","0.0","20.546","20.546","20.546","20.546","20.546","20.546"
"Rhynchophorus ferrugineus","552200","1.0","","","0.0","","","0.0","-39.075","174.075","21.301","21.301","1.25","0.0","0.0","0.0","0.0","21.301","21.301","21.301","21.301","21.301","21.301"
"Rhynchophorus ferrugineus","552300","1.0","","","0.0","","","0.0","-39.075","174.125","20.546","20.546","1.2","0.0","0.0","0.0","0.0","20.546","20.546","20.546","20.546","20.546","20.546"
"Rhynchophorus ferrugineus","552400","1.0","","","0.0","","","0.0","-39.075","174.075","21.301","21.301","1.25","0.0","0.0","0.0","0.0","21.301","21.301","21.301","21.301","21.301","21.301"
"Rhynchophorus ferrugineus","552500","1.0","21.301","21.301","1.0","21.301","21.301","1.0","-39.075","174.075","21.301","21.301","1.25","0.0","0.0","0.0","0.0","21.301","21.301","21.301","21.301","21.301","21.301"
"Rhynchophorus ferrugineus","552701","1.0","0.0","0.0","1.0","16.881","16.881","1.0","-39.125","174.125","19.145","19.145","1.12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.881","16.881","16.881"
"Rhynchophorus ferrugineus","552702","1.0","0.0","19.681","23.0","9.153","19.681","23.0","-39.175","174.275","18.534","18.534","1.09","0.0","0.0","0.0","0.0","0.0","19.681","14.4405217391304","9.153","19.681","17.2801739130435"
"Rhynchophorus ferrugineus","552800","1.0","","","0.0","","","0.0","-39.175","174.225","17.771","17.771","1.04","0.0","0.0","0.0","0.0","17.771","17.771","17.771","17.771","17.771","17.771"
"Rhynchophorus ferrugineus","552900","1.0","","","0.0","","","0.0","-39.275","174.275","0.0","15.579","0.91","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.579","15.579","15.579"
"Rhynchophorus ferrugineus","553001","1.0","0.0","20.176","29.0","14.542","20.176","29.0","-39.125","174.825","17.065","17.065","1.0","0.0","0.0","0.0","0.0","0.0","20.176","14.6453103448276","14.542","20.176","18.0317586206897"
"Rhynchophorus ferrugineus","553002","1.0","0.0","20.212","42.0","12.294","20.212","42.0","-39.225","174.625","0.0","16.099","0.94","0.0","0.0","0.0","0.0","0.0","20.212","9.5597619047619","12.294","20.212","16.9555238095238"
"Rhynchophorus ferrugineus","553003","1.0","0.0","18.722","8.0","15.579","18.722","8.0","-39.325","174.325","0.0","16.162","0.95","0.0","0.0","0.0","0.0","0.0","18.722","13.2435","15.579","18.722","17.211125"
"Rhynchophorus ferrugineus","553004","1.0","0.0","0.0","10.0","2.75","15.625","10.0","-39.325","174.175","0.0","10.951","0.65","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.75","15.625","11.7997"
"Rhynchophorus ferrugineus","553101","1.0","","","0.0","","","0.0","-39.325","174.275","0.0","15.199","0.89","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.199","15.199","15.199"
"Rhynchophorus ferrugineus","553102","1.0","","","0.0","","","0.0","-39.325","174.275","0.0","15.199","0.89","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.199","15.199","15.199"
"Rhynchophorus ferrugineus","553200","1.0","","","0.0","","","0.0","-39.475","173.875","20.201","20.201","1.18","0.0","0.0","0.0","0.0","20.201","20.201","20.201","20.201","20.201","20.201"
"Rhynchophorus ferrugineus","553301","1.0","18.716","20.448","2.0","18.716","20.448","2.0","-39.325","173.825","18.716","18.716","1.1","0.0","0.0","0.0","0.0","18.716","20.448","19.582","18.716","20.448","19.582"
"Rhynchophorus ferrugineus","553302","1.0","0.0","20.929","24.0","5.913","20.929","24.0","-39.325","173.925","0.0","14.646","0.86","0.0","0.0","0.0","0.0","0.0","20.929","10.3857083333333","5.913","20.929","16.6169583333333"
"Rhynchophorus ferrugineus","553400","1.0","","","0.0","","","0.0","-39.425","174.125","0.0","15.155","0.89","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.155","15.155","15.155"
"Rhynchophorus ferrugineus","553500","1.0","0.0","18.82","24.0","10.292","18.82","24.0","-39.425","174.375","17.324","17.324","1.01","0.0","0.0","0.0","0.0","0.0","18.82","7.379375","10.292","18.82","16.019125"
"Rhynchophorus ferrugineus","553601","1.0","","","0.0","","","0.0","-39.425","174.325","17.569","17.569","1.03","0.0","0.0","0.0","0.0","17.569","17.569","17.569","17.569","17.569","17.569"
"Rhynchophorus ferrugineus","553700","1.0","17.272","20.646","9.0","17.272","20.646","9.0","-39.525","174.075","19.473","19.473","1.14","0.0","0.0","0.0","0.0","17.272","20.646","18.9178888888889","17.272","20.646","18.9178888888889"
"Rhynchophorus ferrugineus","553800","1.0","","","0.0","","","0.0","-39.575","174.125","20.268","20.268","1.19","0.0","0.0","0.0","0.0","20.268","20.268","20.268","20.268","20.268","20.268"
"Rhynchophorus ferrugineus","553900","1.0","","","0.0","","","0.0","-39.525","174.275","18.39","18.39","1.08","0.0","0.0","0.0","0.0","18.39","18.39","18.39","18.39","18.39","18.39"
"Rhynchophorus ferrugineus","554010","1.0","17.398","17.398","1.0","17.398","17.398","1.0","-39.575","174.275","17.398","17.398","1.02","0.0","0.0","0.0","0.0","17.398","17.398","17.398","17.398","17.398","17.398"
"Rhynchophorus ferrugineus","554020","1.0","","","0.0","","","0.0","-39.575","174.275","17.398","17.398","1.02","0.0","0.0","0.0","0.0","17.398","17.398","17.398","17.398","17.398","17.398"
"Rhynchophorus ferrugineus","554111","1.0","17.871","17.871","1.0","17.871","17.871","1.0","-39.575","174.275","17.398","17.398","1.02","0.0","0.0","0.0","0.0","17.871","17.871","17.871","17.871","17.871","17.871"
"Rhynchophorus ferrugineus","554113","1.0","","","0.0","","","0.0","-39.575","174.325","17.832","17.832","1.04","0.0","0.0","0.0","0.0","17.832","17.832","17.832","17.832","17.832","17.832"
"Rhynchophorus ferrugineus","554114","1.0","18.39","19.661","2.0","18.39","19.661","2.0","-39.525","174.225","18.752","18.752","1.1","0.0","0.0","0.0","0.0","18.39","19.661","19.0255","18.39","19.661","19.0255"
"Rhynchophorus ferrugineus","554115","1.0","","","0.0","","","0.0","-39.575","174.275","17.398","17.398","1.02","0.0","0.0","0.0","0.0","17.398","17.398","17.398","17.398","17.398","17.398"
"Rhynchophorus ferrugineus","554120","1.0","0.0","18.884","16.0","14.776","18.884","16.0","-39.525","174.425","17.571","17.571","1.03","0.0","0.0","0.0","0.0","0.0","18.884","7.901125","14.776","18.884","16.8331875"
"Rhynchophorus ferrugineus","554130","1.0","18.668","20.006","3.0","18.668","20.006","3.0","-39.525","174.225","18.752","18.752","1.1","0.0","0.0","0.0","0.0","18.668","20.006","19.142","18.668","20.006","19.142"
"Rhynchophorus ferrugineus","554300","1.0","","","0.0","","","0.0","-39.825","174.725","18.61","18.61","1.09","0.0","0.0","0.0","0.0","18.61","18.61","18.61","18.61","18.61","18.61"
"Rhynchophorus ferrugineus","554400","1.0","0.0","18.488","39.0","12.78","18.488","39.0","-39.575","174.675","0.0","16.787","0.98","0.0","0.0","0.0","0.0","0.0","18.488","5.41766666666667","12.78","18.488","16.0061282051282"
"Rhynchophorus ferrugineus","554500","1.0","0.0","22.394","30.0","14.475","22.394","30.0","-39.725","174.775","0.0","15.715","0.92","0.0","0.0","0.0","0.0","0.0","22.394","11.8630666666667","14.475","22.394","17.5787333333333"
"Rhynchophorus ferrugineus","554700","1.0","","","0.0","","","0.0","-39.725","174.475","18.488","18.488","1.08","0.0","0.0","0.0","0.0","18.488","18.488","18.488","18.488","18.488","18.488"
"Rhynchophorus ferrugineus","554800","1.0","","","0.0","","","0.0","-39.775","174.625","17.832","17.832","1.04","0.0","0.0","0.0","0.0","17.832","17.832","17.832","17.832","17.832","17.832"
"Rhynchophorus ferrugineus","554900","1.0","0.0","20.202","109.0","3.775","20.202","109.0","-39.375","175.425","0.0","13.303","0.78","0.0","0.0","0.0","0.0","0.0","20.202","1.89006422018349","3.775","20.202","13.6912568807339"
"Rhynchophorus ferrugineus","555000","1.0","","","0.0","","","0.0","-39.425","175.425","0.0","15.987","0.94","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.987","15.987","15.987"
"Rhynchophorus ferrugineus","555100","1.0","0.0","0.0","1.0","13.234","13.234","1.0","-39.425","175.275","0.0","13.234","0.78","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.234","13.234","13.234"
"Rhynchophorus ferrugineus","555200","1.0","","","0.0","","","0.0","-39.925","175.025","20.39","20.39","1.24","0.0","0.0","0.0","0.0","20.39","20.39","20.39","20.39","20.39","20.39"
"Rhynchophorus ferrugineus","555300","1.0","19.3","20.65","2.0","19.3","20.65","2.0","-39.875","175.025","19.3","19.3","1.13","0.0","0.0","0.0","0.0","19.3","20.65","19.975","19.3","20.65","19.975"
"Rhynchophorus ferrugineus","555400","1.0","0.0","21.529","44.0","12.449","21.529","44.0","-39.625","174.975","0.0","16.286","0.95","0.0","0.0","0.0","0.0","0.0","21.529","12.54825","12.449","21.529","17.6513636363636"
"Rhynchophorus ferrugineus","555700","1.0","20.939","20.939","1.0","20.939","20.939","1.0","-39.925","174.975","20.939","20.939","1.26","0.0","0.0","0.0","0.0","20.939","20.939","20.939","20.939","20.939","20.939"
"Rhynchophorus ferrugineus","555800","1.0","","","0.0","","","0.0","-39.925","174.975","20.939","20.939","1.26","0.0","0.0","0.0","0.0","20.939","20.939","20.939","20.939","20.939","20.939"
"Rhynchophorus ferrugineus","555900","1.0","","","0.0","","","0.0","-39.925","175.025","20.39","20.39","1.24","0.0","0.0","0.0","0.0","20.39","20.39","20.39","20.39","20.39","20.39"
"Rhynchophorus ferrugineus","556000","1.0","","","0.0","","","0.0","-39.925","175.025","20.39","20.39","1.24","0.0","0.0","0.0","0.0","20.39","20.39","20.39","20.39","20.39","20.39"
"Rhynchophorus ferrugineus","556100","1.0","","","0.0","","","0.0","-39.925","175.025","20.39","20.39","1.24","0.0","0.0","0.0","0.0","20.39","20.39","20.39","20.39","20.39","20.39"
