Code,AU2013_NAM,EI_min,EI_max,EI_mean,EI_count,EI_median,EI_stdev,GI_min,GI_max,GI_mean,GI_count,GI_median,GI_stdev,Latitude,Longitude,EI,GI,generations,CS,HS,DS,WS,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
574800,Karori North,,,,0,,,,,,0,,,-41.275,174.725,47.529,47.529,2.52,0,0,0,0,47.529,47.529,47.529,47.529,47.529,47.529
574900,Karori Park,,,,0,,,,,,0,,,-41.275,174.725,47.529,47.529,2.52,0,0,0,0,47.529,47.529,47.529,47.529,47.529,47.529
575000,Karori East,,,,0,,,,,,0,,,-41.275,174.725,47.529,47.529,2.52,0,0,0,0,47.529,47.529,47.529,47.529,47.529,47.529
575100,Karori South,,,,0,,,,,,0,,,-41.275,174.725,47.529,47.529,2.52,0,0,0,0,47.529,47.529,47.529,47.529,47.529,47.529
575200,Northland,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
575300,Kelburn,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
575400,Taitville,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
575500,Mitchelltown,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
575600,Brooklyn,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
575701,Vogeltown West,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
575702,Vogeltown,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
575800,Kingston-Mornington,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
575901,Brooklyn South,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
575902,Happy Valley-Owhiro Bay,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
576001,Island Bay West,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
576002,Island Bay East,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
576100,Melrose-Houghton Bay-Southgate,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
576200,Berhampore West,48.184,48.184,48.184,1,48.184,,48.184,48.184,48.184,1,48.184,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
576301,Newtown West,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
576302,Berhampore East,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
576400,Newtown East,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
576500,Adelaide,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
576600,Oriental Bay,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
576700,Roseneath,,,,0,,,,,,0,,,-41.275,174.775,48.496,48.496,2.61,0,0,0,0,48.496,48.496,48.496,48.496,48.496,48.496
576800,Hataitai North,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
576901,Kilbirnie East,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
576903,Kilbirnie West-Hataitai South,,,,0,,,,,,0,,,-41.325,174.775,48.184,48.184,2.62,0,0,0,0,48.184,48.184,48.184,48.184,48.184,48.184
577000,Lyall Bay-Airport-Moa Point,,,,0,,,,,,0,,,-41.325,174.825,48.579,48.579,2.65,0,0,0,0,48.579,48.579,48.579,48.579,48.579,48.579
577101,Seatoun Tunnel West,,,,0,,,,,,0,,,-41.325,174.825,48.579,48.579,2.65,0,0,0,0,48.579,48.579,48.579,48.579,48.579,48.579
