Species,Code,N_models,EI_min,EI_max,EI_count,GI_min,GI_max,GI_count,Latitude,Longitude,EI,GI,generations,CS,HS,DS,WS,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
Bactrocera tryoni,606500,1,,,0,,,0,-46.225,169.775,0,9.575,1.19,409.821,0,0,0,0,0,0,9.575,9.575,9.575
Bactrocera tryoni,606600,1,,,0,,,0,-46.225,169.775,0,9.575,1.19,409.821,0,0,0,0,0,0,9.575,9.575,9.575
Bactrocera tryoni,606700,1,0,0,64,6.261,12.235,64,-46.125,169.875,0,10.893,1.36,480.444,0,0,0,0,0,0,6.261,12.235,9.54653125
Bactrocera tryoni,606800,1,,,0,,,0,-46.125,169.975,0,10.722,1.34,339.64,0,0,0,0,0,0,10.722,10.722,10.722
Bactrocera tryoni,606900,1,,,0,,,0,-46.275,169.825,0,10.165,1.27,301.241,0,0,0,0,0,0,10.165,10.165,10.165
Bactrocera tryoni,607000,1,,,0,,,0,-46.225,169.375,0,8.7,1.08,514.066,0,0,0,0,0,0,8.7,8.7,8.7
Bactrocera tryoni,607100,1,,,0,,,0,-46.375,169.775,0,9.481,1.18,331.849,0,0,0,0,0,0,9.481,9.481,9.481
Bactrocera tryoni,607200,1,,,0,,,0,-46.475,169.675,0,9.037,1.13,342.664,0,0,0,0,0,0,9.037,9.037,9.037
Bactrocera tryoni,607300,1,0,0,125,3.937,12.186,125,-46.275,169.425,0,6.351,0.79,999,0,0,0,0,0,0,3.937,12.186,8.27188
Bactrocera tryoni,607400,1,,,0,,,0,-46.225,169.725,0,9.625,1.2,393.61,0,0,0,0,0,0,9.625,9.625,9.625
Bactrocera tryoni,607501,1,0,0,61,4.917,13.354,61,-45.575,169.425,0,8.575,1.45,999,0,0,0,0,0,0,4.917,13.354,8.58652459
Bactrocera tryoni,607502,1,0,0,107,4.131,13.95,107,-45.825,169.475,0,10.866,1.37,999,0,0,0,0,0,0,4.131,13.95,9.195598131
Bactrocera tryoni,607600,1,,,0,,,0,-45.925,169.275,0,10.995,1.37,999,0,0,0,0,0,0,10.995,10.995,10.995
Bactrocera tryoni,607700,1,,,0,,,0,-45.925,169.675,0,11.917,1.48,999,0,0,0,0,0,0,11.917,11.917,11.917
Bactrocera tryoni,607800,1,,,0,,,0,-45.525,169.325,0,10.077,2.23,999,0,0,0,0,0,0,10.077,10.077,10.077
Bactrocera tryoni,607900,1,,,0,,,0,-45.125,170.125,0,6.962,1.59,999,0,0,0,0,0,0,6.962,6.962,6.962
Bactrocera tryoni,608000,1,0,0,163,3.621,13.456,163,-45.125,169.975,0,6.807,1.71,999,0,0,0,0,0,0,3.621,13.456,7.460546012
Bactrocera tryoni,608100,1,,,0,,,0,-45.025,170.125,0,6.754,1.33,999,0,0,0,0,0,0,6.754,6.754,6.754
Bactrocera tryoni,608302,1,0,0,237,3.705,12.737,237,-45.075,169.375,0,5.759,0.96,999,0,0,0,0,0,0,3.705,12.737,6.868257384
Bactrocera tryoni,608303,1,,,0,,,0,-45.175,169.325,0,5.396,2.22,999,0,0,0,0,0,0,5.396,5.396,5.396
Bactrocera tryoni,608304,1,0,0,102,0,21.28,102,-44.325,169.325,0,6.925,0.86,999,0,0,0,0,0,0,0,21.28,8.250872549
Bactrocera tryoni,608305,1,0,0,5,13.459,23.011,5,-44.475,169.325,0,16.839,2.13,999,0,0,0,0,0,0,13.459,23.011,17.2546
Bactrocera tryoni,608500,1,,,0,,,0,-45.225,169.375,0,3.909,2.35,999,0,0,0,0,0,0,3.909,3.909,3.909
Bactrocera tryoni,608600,1,,,0,,,0,-45.025,169.175,0,5.805,2.36,999,0,0,0,0,0,0,5.805,5.805,5.805
Bactrocera tryoni,608700,1,,,0,,,0,-45.025,168.725,0,11.109,2.31,560.27,0,0,0,0,0,0,11.109,11.109,11.109
Bactrocera tryoni,608800,1,0,0,2,9.414,9.618,2,-44.675,169.125,0,9.414,2.55,311.96,0,0,0,0,0,0,9.414,9.618,9.516
Bactrocera tryoni,609011,1,0,0,117,0,26.153,117,-44.625,168.025,0,0,0.1,999,0,0,656.051,0,0,0,0,26.153,3.31808547
Bactrocera tryoni,609013,1,0,0,66,0,20.047,66,-44.725,168.375,0,16.107,2.01,222.065,0,0,0,0,0,0,0,20.047,7.249454545
