Code,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
1676,0,53.95531082,23.02932739,0,53.95531082,23.12491608
1677,0,55.189991,14.8432436,0,55.189991,15.22855949
1678,0,55.189991,14.8432436,0,55.189991,15.22855949
1679,0,55.189991,14.8432436,0,55.189991,15.22855949
1680,0,55.189991,14.8432436,0,55.189991,15.22855949
1681,0,55.18999481,14.84324265,0,55.18999481,15.2285614
1682,0,55.18999481,14.84324169,0,55.18999481,15.22856426
1683,0,55.18999481,14.84324265,0,55.18999481,15.22856522
1684,0,55.18999481,14.84324265,0,55.18999481,15.22856426
1685,32.53350067,53.77875137,40.20973587,32.53350067,53.77875137,40.20973587
1686,42.73055649,70.63479614,52.8127861,42.73055649,70.63479614,52.8127861
1687,43.37799835,71.70500183,53.61297989,43.37799835,71.70500183,53.61297989
1688,17.09407043,47.86320877,31.61218452,17.09407043,47.86320877,31.61218452
1689,18.19740486,50.95251465,33.65259171,18.19740486,50.95251465,33.65259171
1690,20.55724907,50.24425125,36.24452209,20.55724907,50.24425125,36.24452209
1691,25.66677856,43.30317688,36.81862259,25.66677856,43.30317688,36.81862259
1692,29.88909149,41.89618301,35.95381546,29.88909149,41.89618301,35.95381546
1693,28.23600006,42.89599991,35.60033417,28.23600006,42.89599991,35.60033417
1694,0,0,0,0,0,0
1695,22.73500061,44.33950424,34.36354446,22.73500061,44.33950424,34.36354446
1696,13.71530724,44.11026764,30.49263,13.71530724,44.11026764,30.49263
1697,5.041386604,43.67868423,26.47421074,5.041386604,43.67868423,26.47421074
1698,0,43.36099625,24.10134697,0,43.36099625,24.10134697
1699,0,43.09781265,23.5665226,0,43.09781265,23.56925201
1700,1.041863561,40.46245956,18.88958168,1.041863561,40.46245956,18.91824532
1701,0.78139776,40.46334076,18.72175407,0.78139776,40.46334076,18.75076103
1702,0,40.4659996,18.21827507,0,40.4659996,18.24830627
1703,0.874136388,40.32945633,18.75829315,0.874136388,40.32945633,18.78695869
1704,0,23.58577347,8.396597862,0,23.58577347,8.403423309
1705,0,20.85515022,6.807796955,0,20.85515022,6.810869217
1706,0,20.35867119,6.51892519,0,20.35867119,6.521313667
1707,0,24.45095825,6.062511921,0,24.45095825,6.062511921
1708,0,33.32718658,7.189718246,0,33.32718658,7.189725876
1709,0,39.54800034,11.64581394,0,39.54800034,11.64592934
1710,0,46.07226944,16.31927872,0,46.07226944,16.31950569
1711,0,46.22399902,16.42796516,0,46.22399902,16.42819405
1712,0,46.90981293,19.31766701,0,46.90981293,19.31778908
1713,0,47.69599533,22.63025093,0,47.69599533,22.63025093
1714,0,47.69599533,22.63025093,0,47.69599533,22.63025093
1715,0,47.69599533,22.63025093,0,47.69599533,22.63025093
1716,3.169999838,47.05860901,24.04135895,3.169999838,47.05860901,24.04135895
1717,0,50.44127274,26.37359428,0,50.44127274,26.37359428
1718,0,53.68554688,28.34205437,0,53.68554688,28.39459801
1719,0,54.87326813,17.68509674,0,54.87326813,18.00036049
1720,0,55.18999863,14.84324265,0,55.18999863,15.22856236
1721,0.825727284,55.17447281,15.49679661,0.825727284,55.17447281,15.87336063
1722,5.342941284,55.08955765,19.07212639,5.342941284,55.08955765,19.40078163
1723,0,0,0,0,0,0
1724,0,0,0,0,0,0
1725,0,55.18999863,14.84324074,0,55.18999863,15.22856331
1726,38.17263794,63.10039902,47.17942429,38.17263794,63.10039902,47.17942429
1727,43.37798691,71.70501709,53.61296844,43.37798691,71.70501709,53.61296844
1728,43.3780098,71.7049942,53.61298752,43.3780098,71.7049942,53.61298752
1729,0,0,0,0,0,0
1730,20.04659462,47.6974678,34.11332321,20.04659462,47.6974678,34.11332321
1731,20.52710152,48.04861069,34.65399933,20.52710152,48.04861069,34.65399933
1732,21.53731728,48.29016113,36.39954376,21.53731728,48.29016113,36.39954376
1733,23.09042931,49.21199799,39.21405411,23.09042931,49.21199799,39.21405411
1734,0,41.47574615,23.05346107,0,41.47574615,23.05346107
1735,0,43.36100006,24.10134506,0,43.36100006,24.10134506
1736,0,43.36100006,24.10134506,0,43.36100006,24.10134506
1737,0,42.4304657,22.21035957,0,42.4304657,22.22001076
1738,3.547297478,40.45393372,20.50391006,3.547297478,40.45393372,20.52929306
1739,0,40.46600342,18.21827507,0,40.46600342,18.24830627
1740,0,40.46600342,18.21827507,0,40.46600342,18.24830627
1741,0,31.62397766,13.07358646,0,31.62397766,13.09146309
