"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Euwallacea fornicatus","603601","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","603602","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","603710","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","603720","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","603810","1.0","","","0.0","","","0.0","-45.825","170.475","0.0","0.011","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.011","0.011","0.011"
"Euwallacea fornicatus","603820","1.0","","","0.0","","","0.0","-45.825","170.475","0.0","0.011","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.011","0.011","0.011"
"Euwallacea fornicatus","603910","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","603920","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","603930","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","604010","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","604020","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","604110","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","604120","1.0","0.0","0.0","1.0","0.661","0.661","1.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","604130","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","604210","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","604221","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","604222","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","604300","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","604410","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","604420","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","604500","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","604611","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","604612","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","604620","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","604710","1.0","0.0","0.0","1.0","0.413","0.413","1.0","-45.825","170.575","0.0","0.413","0.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.413","0.413","0.413"
"Euwallacea fornicatus","604720","1.0","","","0.0","","","0.0","-45.825","170.575","0.0","0.413","0.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.413","0.413","0.413"
"Euwallacea fornicatus","604810","1.0","","","0.0","","","0.0","-45.875","170.625","0.0","0.324","0.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.324","0.324","0.324"
"Euwallacea fornicatus","604821","1.0","","","0.0","","","0.0","-45.875","170.625","0.0","0.324","0.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.324","0.324","0.324"
"Euwallacea fornicatus","604822","1.0","","","0.0","","","0.0","-45.875","170.625","0.0","0.324","0.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.324","0.324","0.324"
"Euwallacea fornicatus","604830","1.0","","","0.0","","","0.0","-45.825","170.675","0.0","1.293","0.16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.293","1.293","1.293"
"Euwallacea fornicatus","604901","1.0","0.0","0.0","3.0","0.737","1.293","3.0","-45.825","170.725","0.0","0.877","0.11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.737","1.293","0.969"
"Euwallacea fornicatus","604902","1.0","0.0","0.0","1.0","0.324","0.324","1.0","-45.875","170.625","0.0","0.324","0.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.324","0.324","0.324"
"Euwallacea fornicatus","605100","1.0","","","0.0","","","0.0","-45.825","170.575","0.0","0.413","0.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.413","0.413","0.413"
"Euwallacea fornicatus","605200","1.0","","","0.0","","","0.0","-45.825","170.575","0.0","0.413","0.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.413","0.413","0.413"
"Euwallacea fornicatus","605400","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","605500","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","605600","1.0","","","0.0","","","0.0","-45.875","170.475","0.0","0.661","0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.661","0.661","0.661"
"Euwallacea fornicatus","605800","1.0","","","0.0","","","0.0","-45.925","170.425","0.0","0.885","0.11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.885","0.885","0.885"
