"ClimateZone","Code","N_models","N_species","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Mediterranean","555700","9.0","6.0","0.0","52.382","1.0","0.0","52.382","1.0","-39.925","174.975","25.5649166666667","25.5649166666667","1.62166666666667","0.0","0.0","0.0","0.0","0.0","52.382","25.5649166666667","0.0","52.382","25.5649166666667"
"Mediterranean","555800","9.0","6.0","","","0.0","","","0.0","-39.925","174.975","25.5649166666667","25.5649166666667","1.62166666666667","0.0","0.0","0.0","0.0","0.0","52.382","25.5649166666667","0.0","52.382","25.5649166666667"
"Mediterranean","555900","9.0","6.0","","","0.0","","","0.0","-39.925","175.025","25.2575277777778","25.2575277777778","1.5925","0.0","0.0","0.0","0.0","0.0","51.869","25.2575277777778","0.0","51.869","25.2575277777778"
"Mediterranean","556000","9.0","6.0","","","0.0","","","0.0","-39.925","175.025","25.2575277777778","25.2575277777778","1.5925","0.0","0.0","0.0","0.0","0.0","51.869","25.2575277777778","0.0","51.869","25.2575277777778"
"Mediterranean","556100","9.0","6.0","","","0.0","","","0.0","-39.925","175.025","25.2575277777778","25.2575277777778","1.5925","0.0","0.0","0.0","0.0","0.0","51.869","25.2575277777778","0.0","51.869","25.2575277777778"
"Mediterranean","556200","9.0","6.0","","","0.0","","","0.0","-39.925","175.025","25.2575277777778","25.2575277777778","1.5925","0.0","0.0","0.0","0.0","0.0","51.869","25.2575277777778","0.0","51.869","25.2575277777778"
"Mediterranean","556300","9.0","6.0","","","0.0","","","0.0","-39.925","175.025","25.2575277777778","25.2575277777778","1.5925","0.0","0.0","0.0","0.0","0.0","51.869","25.2575277777778","0.0","51.869","25.2575277777778"
"Mediterranean","556400","9.0","6.0","","","0.0","","","0.0","-39.925","175.025","25.2575277777778","25.2575277777778","1.5925","0.0","0.0","0.0","0.0","0.0","51.869","25.2575277777778","0.0","51.869","25.2575277777778"
"Mediterranean","556500","9.0","6.0","","","0.0","","","0.0","-39.925","175.025","25.2575277777778","25.2575277777778","1.5925","0.0","0.0","0.0","0.0","0.0","51.869","25.2575277777778","0.0","51.869","25.2575277777778"
"Mediterranean","556600","9.0","6.0","0.0","51.869","1.0","0.0","51.869","1.0","-39.925","175.025","25.2575277777778","25.2575277777778","1.5925","0.0","0.0","0.0","0.0","0.0","51.869","25.2575277777778","0.0","51.869","25.2575277777778"
