"Species","Code","N_models","EI_min","EI_max","EI_count","GI_min","GI_max","GI_count","Latitude","Longitude","EI","GI","generations","CS","HS","DS","WS","EI_min_cor","EI_max_cor","EI_avg_cor","GI_min_cor","GI_max_cor","GI_avg_cor"
"Contarinia nasturtii","555900","1.0","","","0.0","","","0.0","-39.925","175.025","48.536","48.536","7.22","0.0","0.0","0.0","0.0","48.536","48.536","48.536","48.536","48.536","48.536"
"Contarinia nasturtii","556000","1.0","","","0.0","","","0.0","-39.925","175.025","48.536","48.536","7.22","0.0","0.0","0.0","0.0","48.536","48.536","48.536","48.536","48.536","48.536"
"Contarinia nasturtii","556100","1.0","","","0.0","","","0.0","-39.925","175.025","48.536","48.536","7.22","0.0","0.0","0.0","0.0","48.536","48.536","48.536","48.536","48.536","48.536"
"Contarinia nasturtii","556200","1.0","","","0.0","","","0.0","-39.925","175.025","48.536","48.536","7.22","0.0","0.0","0.0","0.0","48.536","48.536","48.536","48.536","48.536","48.536"
"Contarinia nasturtii","556300","1.0","","","0.0","","","0.0","-39.925","175.025","48.536","48.536","7.22","0.0","0.0","0.0","0.0","48.536","48.536","48.536","48.536","48.536","48.536"
"Contarinia nasturtii","556400","1.0","","","0.0","","","0.0","-39.925","175.025","48.536","48.536","7.22","0.0","0.0","0.0","0.0","48.536","48.536","48.536","48.536","48.536","48.536"
"Contarinia nasturtii","556500","1.0","","","0.0","","","0.0","-39.925","175.025","48.536","48.536","7.22","0.0","0.0","0.0","0.0","48.536","48.536","48.536","48.536","48.536","48.536"
"Contarinia nasturtii","556600","1.0","48.536","48.536","1.0","48.536","48.536","1.0","-39.925","175.025","48.536","48.536","7.22","0.0","0.0","0.0","0.0","48.536","48.536","48.536","48.536","48.536","48.536"
"Contarinia nasturtii","556700","1.0","","","0.0","","","0.0","-39.925","175.025","48.536","48.536","7.22","0.0","0.0","0.0","0.0","48.536","48.536","48.536","48.536","48.536","48.536"
"Contarinia nasturtii","556800","1.0","","","0.0","","","0.0","-39.925","175.025","48.536","48.536","7.22","0.0","0.0","0.0","0.0","48.536","48.536","48.536","48.536","48.536","48.536"
"Contarinia nasturtii","556900","1.0","","","0.0","","","0.0","-39.925","175.075","50.232","50.232","7.49","0.0","0.0","0.0","0.0","50.232","50.232","50.232","50.232","50.232","50.232"
"Contarinia nasturtii","557000","1.0","","","0.0","","","0.0","-39.925","175.025","48.536","48.536","7.22","0.0","0.0","0.0","0.0","48.536","48.536","48.536","48.536","48.536","48.536"
"Contarinia nasturtii","557100","1.0","","","0.0","","","0.0","-39.925","175.075","50.232","50.232","7.49","0.0","0.0","0.0","0.0","50.232","50.232","50.232","50.232","50.232","50.232"
"Contarinia nasturtii","557200","1.0","","","0.0","","","0.0","-39.925","175.025","48.536","48.536","7.22","0.0","0.0","0.0","0.0","48.536","48.536","48.536","48.536","48.536","48.536"
"Contarinia nasturtii","557300","1.0","","","0.0","","","0.0","-39.925","175.075","50.232","50.232","7.49","0.0","0.0","0.0","0.0","50.232","50.232","50.232","50.232","50.232","50.232"
"Contarinia nasturtii","557400","1.0","","","0.0","","","0.0","-39.875","175.075","48.002","48.002","7.07","0.0","0.0","0.0","0.0","48.002","48.002","48.002","48.002","48.002","48.002"
