left,bottom,right,top,area_hex_s,Code,EA_Name,area_sqkm
1212435.626,4945002.306,1223982.637,4955002.31,5.05322,288,"-45.49887, 168.11319",86.362
1212435.626,4955002.31,1223982.637,4965002.315,5.05322,289,"-45.40918, 168.12095",86.362
1212435.626,4965002.315,1223982.637,4975002.32,5.05322,290,"-45.3195, 168.12867",86.362
1212435.626,4975002.32,1223982.637,4985002.324,5.05322,291,"-45.22981, 168.13635",86.362
1212435.626,4985002.324,1223982.637,4995002.329,5.05322,292,"-45.14012, 168.144",86.362
1212435.626,4995002.329,1223982.637,5005002.334,5.05322,293,"-45.05042, 168.15162",86.362
1212435.626,5005002.334,1223982.637,5015002.338,5.05322,294,"-44.96072, 168.1592",86.362
1212435.626,5015002.338,1223982.637,5025002.343,5.05322,295,"-44.87102, 168.16674",86.362
1212435.626,5025002.343,1223982.637,5035002.348,5.05322,296,"-44.78132, 168.17425",86.362
1212435.626,5035002.348,1223982.637,5045002.352,5.05322,297,"-44.69162, 168.18172",86.362
1212435.626,5045002.352,1223982.637,5055002.357,5.05322,298,"-44.60191, 168.18916",86.362
1212435.626,5055002.357,1223982.637,5065002.362,5.05322,299,"-44.5122, 168.19656",86.362
1212435.626,5065002.362,1223982.637,5075002.366,5.05322,300,"-44.42249, 168.20393",86.362
1212435.626,5075002.366,1223982.637,5085002.371,5.05322,301,"-44.33278, 168.21127",86.362
1212435.626,5085002.371,1223982.637,5095002.376,5.05322,302,"-44.24306, 168.21857",86.362
1212435.626,5095002.376,1223982.637,5105002.38,5.05322,303,"-44.17115, 168.24834",34.286
1221095.884,4760002.219,1232642.895,4770002.224,5.05322,304,"-47.12213, 168.0528",1.438
1221095.884,4770002.224,1232642.895,4780002.229,5.05322,305,"-47.07112, 168.08434",82.232
1221095.884,4780002.229,1232642.895,4790002.233,5.05322,306,"-46.99164, 168.087",61.432
1221095.884,4790002.233,1232642.895,4800002.238,5.05322,307,"-46.88493, 168.09074",46.768
1221095.884,4800002.238,1232642.895,4810002.243,5.05322,308,"-46.83388, 168.07012",4.967
1221095.884,4840002.257,1232642.895,4850002.261,5.05322,309,"-46.46362, 168.15348",0.001
1221095.884,4850002.261,1232642.895,4860002.266,5.05322,310,"-46.34152, 168.16408",49.422
1221095.884,4860002.266,1232642.895,4870002.271,5.05322,311,"-46.2659, 168.15771",86.376
1221095.884,4870002.271,1232642.895,4880002.275,5.05322,312,"-46.17622, 168.1656",86.376
1221095.884,4880002.275,1232642.895,4890002.28,5.05322,313,"-46.08654, 168.17346",86.376
1221095.884,4890002.28,1232642.895,4900002.285,5.05322,314,"-45.99686, 168.18128",86.376
1221095.884,4900002.285,1232642.895,4910002.289,5.05322,315,"-45.90717, 168.18907",86.376
1221095.884,4910002.289,1232642.895,4920002.294,5.05322,316,"-45.81748, 168.19681",86.376
1221095.884,4920002.294,1232642.895,4930002.299,5.05322,317,"-45.72779, 168.20453",86.376
1221095.884,4930002.299,1232642.895,4940002.303,5.05322,318,"-45.6381, 168.2122",86.376
1221095.884,4940002.303,1232642.895,4950002.308,5.05322,319,"-45.5484, 168.21984",86.376
1221095.884,4950002.308,1232642.895,4960002.313,5.05322,320,"-45.4587, 168.22744",86.376
1221095.884,4960002.313,1232642.895,4970002.317,5.05322,321,"-45.369, 168.23501",86.376
1221095.884,4970002.317,1232642.895,4980002.322,5.05322,322,"-45.2793, 168.24254",86.376
1221095.884,4980002.322,1232642.895,4990002.327,5.05322,323,"-45.18959, 168.25004",86.376
1221095.884,4990002.327,1232642.895,5000002.331,5.05322,324,"-45.09989, 168.2575",86.376
1221095.884,5000002.331,1232642.895,5010002.336,5.05322,325,"-45.01018, 168.26492",86.376
1221095.884,5010002.336,1232642.895,5020002.341,5.05322,326,"-44.92046, 168.27231",86.376
1221095.884,5020002.341,1232642.895,5030002.345,5.05322,327,"-44.83075, 168.27967",86.376
1221095.884,5030002.345,1232642.895,5040002.35,5.05322,328,"-44.74103, 168.28699",86.376
1221095.884,5040002.35,1232642.895,5050002.355,5.05322,329,"-44.65131, 168.29428",86.376
1221095.884,5050002.355,1232642.895,5060002.359,5.05322,330,"-44.56159, 168.30154",86.376
1221095.884,5060002.359,1232642.895,5070002.364,5.05322,331,"-44.47187, 168.30876",86.376
1221095.884,5070002.364,1232642.895,5080002.369,5.05322,332,"-44.38214, 168.31594",86.376
1221095.884,5080002.369,1232642.895,5090002.373,5.05322,333,"-44.29241, 168.3231",86.376
1221095.884,5090002.373,1232642.895,5100002.378,5.05322,334,"-44.20268, 168.33022",86.376
1221095.884,5100002.378,1232642.895,5110002.383,5.05322,335,"-44.11628, 168.3423",76.312
1221095.884,5110002.383,1232642.895,5120002.387,5.05322,336,"-44.03956, 168.37294",29.772
1229756.142,4765002.222,1241303.153,4775002.226,5.05322,337,"-47.09807, 168.1691",8.901
1229756.142,4775002.226,1241303.153,4785002.231,5.05322,338,"-47.02739, 168.17575",42.018
1229756.142,4785002.231,1241303.153,4795002.236,5.05322,339,"-46.94774, 168.18693",9.794
1229756.142,4795002.236,1241303.153,4805002.24,5.05322,340,"-46.84479, 168.22552",1.264
1229756.142,4825002.25,1241303.153,4835002.254,5.05322,341,"-46.56305, 168.27786",15.72
1229756.142,4835002.254,1241303.153,4845002.259,5.05322,342,"-46.49508, 168.26834",33.77
1229756.142,4845002.259,1241303.153,4855002.264,5.05322,343,"-46.40308, 168.26421",76.859
1229756.142,4855002.264,1241303.153,4865002.268,5.05322,344,"-46.31545, 168.26583",86.389
1229756.142,4865002.268,1241303.153,4875002.273,5.05322,345,"-46.22575, 168.27356",86.389
1229756.142,4875002.273,1241303.153,4885002.278,5.05322,346,"-46.13606, 168.28126",86.389
1229756.142,4885002.278,1241303.153,4895002.282,5.05322,347,"-46.04636, 168.28892",86.389
1229756.142,4895002.282,1241303.153,4905002.287,5.05322,348,"-45.95666, 168.29654",86.389
1229756.142,4905002.287,1241303.153,4915002.292,5.05322,349,"-45.86696, 168.30413",86.389
1229756.142,4915002.292,1241303.153,4925002.296,5.05322,350,"-45.77726, 168.31168",86.389
1229756.142,4925002.296,1241303.153,4935002.301,5.05322,351,"-45.68755, 168.3192",86.389
1229756.142,4935002.301,1241303.153,4945002.306,5.05322,352,"-45.59784, 168.32668",86.389
1229756.142,4945002.306,1241303.153,4955002.31,5.05322,353,"-45.50813, 168.33413",86.389
1229756.142,4955002.31,1241303.153,4965002.315,5.05322,354,"-45.41842, 168.34154",86.389
1229756.142,4965002.315,1241303.153,4975002.32,5.05322,355,"-45.3287, 168.34892",86.389
1229756.142,4975002.32,1241303.153,4985002.324,5.05322,356,"-45.23898, 168.35626",86.389
1229756.142,4985002.324,1241303.153,4995002.329,5.05322,357,"-45.14926, 168.36356",86.389
1229756.142,4995002.329,1241303.153,5005002.334,5.05322,358,"-45.05954, 168.37084",86.389
1229756.142,5005002.334,1241303.153,5015002.338,5.05322,359,"-44.96981, 168.37808",86.389
1229756.142,5015002.338,1241303.153,5025002.343,5.05322,360,"-44.88008, 168.38528",86.389
1229756.142,5025002.343,1241303.153,5035002.348,5.05322,361,"-44.79035, 168.39245",86.389
1229756.142,5035002.348,1241303.153,5045002.352,5.05322,362,"-44.70062, 168.39959",86.389
1229756.142,5045002.352,1241303.153,5055002.357,5.05322,363,"-44.61089, 168.40669",86.389
1229756.142,5055002.357,1241303.153,5065002.362,5.05322,364,"-44.52115, 168.41377",86.389
1229756.142,5065002.362,1241303.153,5075002.366,5.05322,365,"-44.43141, 168.4208",86.389
1229756.142,5075002.366,1241303.153,5085002.371,5.05322,366,"-44.34167, 168.42781",86.389
1229756.142,5085002.371,1241303.153,5095002.376,5.05322,367,"-44.25193, 168.43478",86.389
1229756.142,5095002.376,1241303.153,5105002.38,5.05322,368,"-44.16218, 168.44173",86.389
1229756.142,5105002.38,1241303.153,5115002.385,5.05322,369,"-44.07243, 168.44863",86.389
1229756.142,5115002.385,1241303.153,5125002.39,5.05322,370,"-44.01567, 168.45567",17.739
1238416.4,4790002.233,1249963.411,4800002.238,5.05322,371,"-46.89243, 168.2696",0.014
1238416.4,4800002.238,1249963.411,4810002.243,5.05322,372,"-46.81061, 168.39757",0.037
1238416.4,4820002.247,1249963.411,4830002.252,5.05322,373,"-46.60707, 168.34174",11.074
1238416.4,4830002.252,1249963.411,4840002.257,5.05322,374,"-46.53321, 168.36487",55.537
1238416.4,4840002.257,1249963.411,4850002.261,5.05322,375,"-46.45002, 168.37823",62.793
1238416.4,4850002.261,1249963.411,4860002.266,5.05322,376,"-46.3649, 168.37415",86.403
1238416.4,4860002.266,1249963.411,4870002.271,5.05322,377,"-46.27519, 168.38172",86.403
1238416.4,4870002.271,1249963.411,4880002.275,5.05322,378,"-46.18548, 168.38926",86.403
1238416.4,4880002.275,1249963.411,4890002.28,5.05322,379,"-46.09577, 168.39676",86.403
1238416.4,4890002.28,1249963.411,4900002.285,5.05322,380,"-46.00606, 168.40422",86.403
1238416.4,4900002.285,1249963.411,4910002.289,5.05322,381,"-45.91634, 168.41165",86.403
1238416.4,4910002.289,1249963.411,4920002.294,5.05322,382,"-45.82663, 168.41904",86.403
1238416.4,4920002.294,1249963.411,4930002.299,5.05322,383,"-45.73691, 168.4264",86.403
1238416.4,4930002.299,1249963.411,4940002.303,5.05322,384,"-45.64719, 168.43372",86.403
1238416.4,4940002.303,1249963.411,4950002.308,5.05322,385,"-45.55746, 168.44101",86.403
1238416.4,4950002.308,1249963.411,4960002.313,5.05322,386,"-45.46774, 168.44826",86.403
1238416.4,4960002.313,1249963.411,4970002.317,5.05322,387,"-45.37801, 168.45548",86.403
1238416.4,4970002.317,1249963.411,4980002.322,5.05322,388,"-45.28828, 168.46267",86.403
1238416.4,4980002.322,1249963.411,4990002.327,5.05322,389,"-45.19854, 168.46982",86.403
1238416.4,4990002.327,1249963.411,5000002.331,5.05322,390,"-45.10881, 168.47694",86.403
1238416.4,5000002.331,1249963.411,5010002.336,5.05322,391,"-45.01907, 168.48402",86.403
1238416.4,5010002.336,1249963.411,5020002.341,5.05322,392,"-44.92933, 168.49108",86.403
1238416.4,5020002.341,1249963.411,5030002.345,5.05322,393,"-44.83959, 168.49809",86.403
1238416.4,5030002.345,1249963.411,5040002.35,5.05322,394,"-44.74984, 168.50508",86.403
1238416.4,5040002.35,1249963.411,5050002.355,5.05322,395,"-44.6601, 168.51204",86.403
1238416.4,5050002.355,1249963.411,5060002.359,5.05322,396,"-44.57035, 168.51896",86.403
1238416.4,5060002.359,1249963.411,5070002.364,5.05322,397,"-44.48059, 168.52585",86.403
1238416.4,5070002.364,1249963.411,5080002.369,5.05322,398,"-44.39084, 168.5327",86.403
1238416.4,5080002.369,1249963.411,5090002.373,5.05322,399,"-44.30108, 168.53953",86.403
1238416.4,5090002.373,1249963.411,5100002.378,5.05322,400,"-44.21133, 168.54632",86.403
1238416.4,5100002.378,1249963.411,5110002.383,5.05322,401,"-44.12157, 168.55308",86.402
1238416.4,5110002.383,1249963.411,5120002.387,5.05322,402,"-44.03294, 168.56053",84.055
1238416.4,5120002.387,1249963.411,5130002.392,5.05322,403,"-43.97685, 168.59177",7.389
1247076.658,4795002.236,1258623.669,4805002.24,5.05322,404,"-46.82139, 168.45605",0.115
1247076.658,4805002.24,1258623.669,4815002.245,5.05322,405,"-46.77236, 168.5011",8.414
1247076.658,4815002.245,1258623.669,4825002.25,5.05322,406,"-46.65209, 168.41356",0.036
1247076.658,4825002.25,1258623.669,4835002.254,5.05322,407,"-46.58192, 168.46944",37.584
1247076.658,4835002.254,1258623.669,4845002.259,5.05322,408,"-46.50396, 168.47524",86.416
1247076.658,4845002.259,1258623.669,4855002.264,5.05322,409,"-46.41425, 168.48268",86.416
1247076.658,4855002.264,1258623.669,4865002.268,5.05322,410,"-46.32453, 168.49008",86.416
1247076.658,4865002.268,1258623.669,4875002.273,5.05322,411,"-46.23481, 168.49745",86.416
1247076.658,4875002.273,1258623.669,4885002.278,5.05322,412,"-46.14509, 168.50479",86.416
1247076.658,4885002.278,1258623.669,4895002.282,5.05322,413,"-46.05536, 168.51209",86.416
1247076.658,4895002.282,1258623.669,4905002.287,5.05322,414,"-45.96563, 168.51935",86.416
1247076.658,4905002.287,1258623.669,4915002.292,5.05322,415,"-45.8759, 168.52659",86.416
1247076.658,4915002.292,1258623.669,4925002.296,5.05322,416,"-45.78617, 168.53378",86.416
1247076.658,4925002.296,1258623.669,4935002.301,5.05322,417,"-45.69644, 168.54095",86.416
1247076.658,4935002.301,1258623.669,4945002.306,5.05322,418,"-45.6067, 168.54808",86.416
1247076.658,4945002.306,1258623.669,4955002.31,5.05322,419,"-45.51696, 168.55517",86.416
1247076.658,4955002.31,1258623.669,4965002.315,5.05322,420,"-45.42722, 168.56224",86.416
1247076.658,4965002.315,1258623.669,4975002.32,5.05322,421,"-45.33748, 168.56927",86.416
1247076.658,4975002.32,1258623.669,4985002.324,5.05322,422,"-45.24773, 168.57626",86.415
1247076.658,4985002.324,1258623.669,4995002.329,5.05322,423,"-45.15799, 168.58323",86.415
1247076.658,4995002.329,1258623.669,5005002.334,5.05322,424,"-45.06823, 168.59016",86.415
1247076.658,5005002.334,1258623.669,5015002.338,5.05322,425,"-44.97848, 168.59706",86.415
1247076.658,5015002.338,1258623.669,5025002.343,5.05322,426,"-44.88873, 168.60392",86.415
1247076.658,5025002.343,1258623.669,5035002.348,5.05322,427,"-44.79897, 168.61076",86.415
1247076.658,5035002.348,1258623.669,5045002.352,5.05322,428,"-44.70921, 168.61756",86.415
1247076.658,5045002.352,1258623.669,5055002.357,5.05322,429,"-44.61945, 168.62433",86.415
1247076.658,5055002.357,1258623.669,5065002.362,5.05322,430,"-44.52969, 168.63107",86.415
1247076.658,5065002.362,1258623.669,5075002.366,5.05322,431,"-44.43992, 168.63778",86.415
1247076.658,5075002.366,1258623.669,5085002.371,5.05322,432,"-44.35015, 168.64445",86.415
1247076.658,5085002.371,1258623.669,5095002.376,5.05322,433,"-44.26038, 168.6511",86.415
1247076.658,5095002.376,1258623.669,5105002.38,5.05322,434,"-44.17061, 168.65771",86.415
1247076.658,5105002.38,1258623.669,5115002.385,5.05322,435,"-44.08084, 168.6643",86.415
1247076.658,5115002.385,1258623.669,5125002.39,5.05322,436,"-44.01031, 168.66729",43.445
1255736.916,4800002.238,1267283.927,4810002.243,5.05322,437,"-46.79444, 168.51614",0.625
1255736.916,4810002.243,1267283.927,4820002.247,5.05322,438,"-46.75842, 168.53556",6.979
1255736.916,4820002.247,1267283.927,4830002.252,5.05322,439,"-46.59832, 168.54454",0.194
1255736.916,4830002.252,1267283.927,4840002.257,5.05322,440,"-46.54969, 168.58232",78.892
1255736.916,4840002.257,1267283.927,4850002.261,5.05322,441,"-46.4635, 168.5914",86.428
1255736.916,4850002.261,1267283.927,4860002.266,5.05322,442,"-46.37377, 168.59864",86.428
1255736.916,4860002.266,1267283.927,4870002.271,5.05322,443,"-46.28404, 168.60585",86.428
1255736.916,4870002.271,1267283.927,4880002.275,5.05322,444,"-46.19431, 168.61302",86.428
1255736.916,4880002.275,1267283.927,4890002.28,5.05322,445,"-46.10457, 168.62016",86.428
1255736.916,4890002.28,1267283.927,4900002.285,5.05322,446,"-46.01483, 168.62726",86.428
1255736.916,4900002.285,1267283.927,4910002.289,5.05322,447,"-45.92509, 168.63433",86.428
1255736.916,4910002.289,1267283.927,4920002.294,5.05322,448,"-45.83534, 168.64137",86.428
1255736.916,4920002.294,1267283.927,4930002.299,5.05322,449,"-45.7456, 168.64837",86.428
1255736.916,4930002.299,1267283.927,4940002.303,5.05322,450,"-45.65585, 168.65534",86.428
1255736.916,4940002.303,1267283.927,4950002.308,5.05322,451,"-45.5661, 168.66228",86.428
1255736.916,4950002.308,1267283.927,4960002.313,5.05322,452,"-45.47634, 168.66918",86.428
1255736.916,4960002.313,1267283.927,4970002.317,5.05322,453,"-45.38659, 168.67605",86.428
1255736.916,4970002.317,1267283.927,4980002.322,5.05322,454,"-45.29683, 168.68289",86.428
1255736.916,4980002.322,1267283.927,4990002.327,5.05322,455,"-45.20707, 168.6897",86.428
1255736.916,4990002.327,1267283.927,5000002.331,5.05322,456,"-45.11731, 168.69648",86.428
1255736.916,5000002.331,1267283.927,5010002.336,5.05322,457,"-45.02754, 168.70322",86.428
1255736.916,5010002.336,1267283.927,5020002.341,5.05322,458,"-44.93778, 168.70993",86.428
1255736.916,5020002.341,1267283.927,5030002.345,5.05322,459,"-44.84801, 168.71662",86.428
1255736.916,5030002.345,1267283.927,5040002.35,5.05322,460,"-44.75824, 168.72327",86.428
1255736.916,5040002.35,1267283.927,5050002.355,5.05322,461,"-44.66846, 168.72988",86.428
1255736.916,5050002.355,1267283.927,5060002.359,5.05322,462,"-44.57869, 168.73647",86.428
1255736.916,5060002.359,1267283.927,5070002.364,5.05322,463,"-44.48891, 168.74303",86.428
1255736.916,5070002.364,1267283.927,5080002.369,5.05322,464,"-44.39913, 168.74956",86.428
1255736.916,5080002.369,1267283.927,5090002.373,5.05322,465,"-44.30935, 168.75605",86.428
1255736.916,5090002.373,1267283.927,5100002.378,5.05322,466,"-44.21957, 168.76252",86.428
1255736.916,5100002.378,1267283.927,5110002.383,5.05322,467,"-44.12978, 168.76896",86.428
1255736.916,5110002.383,1267283.927,5120002.387,5.05322,468,"-44.03999, 168.77536",86.428
1255736.916,5120002.387,1267283.927,5130002.392,5.05322,469,"-43.97941, 168.80222",17.443
1255736.916,5130002.392,1267283.927,5140002.397,5.05322,470,"-43.87669, 168.83864",0.001
1264397.174,4825002.25,1275944.185,4835002.254,5.05322,471,"-46.56449, 168.69085",9.745
1264397.174,4835002.254,1275944.185,4845002.259,5.05322,472,"-46.51266, 168.70033",86.44
1264397.174,4845002.259,1275944.185,4855002.264,5.05322,473,"-46.42292, 168.7074",86.44
1264397.174,4855002.264,1275944.185,4865002.268,5.05322,474,"-46.33318, 168.71444",86.44
1264397.174,4865002.268,1275944.185,4875002.273,5.05322,475,"-46.24343, 168.72145",86.44
1264397.174,4875002.273,1275944.185,4885002.278,5.05322,476,"-46.15368, 168.72842",86.44
1264397.174,4885002.278,1275944.185,4895002.282,5.05322,477,"-46.06393, 168.73536",86.44
1264397.174,4895002.282,1275944.185,4905002.287,5.05322,478,"-45.97417, 168.74227",86.44
1264397.174,4905002.287,1275944.185,4915002.292,5.05322,479,"-45.88442, 168.74914",86.44
1264397.174,4915002.292,1275944.185,4925002.296,5.05322,480,"-45.79466, 168.75599",86.44
1264397.174,4925002.296,1275944.185,4935002.301,5.05322,481,"-45.7049, 168.7628",86.44
1264397.174,4935002.301,1275944.185,4945002.306,5.05322,482,"-45.61514, 168.76957",86.44
1264397.174,4945002.306,1275944.185,4955002.31,5.05322,483,"-45.52537, 168.77632",86.44
1264397.174,4955002.31,1275944.185,4965002.315,5.05322,484,"-45.4356, 168.78303",86.44
1264397.174,4965002.315,1275944.185,4975002.32,5.05322,485,"-45.34583, 168.78972",86.44
1264397.174,4975002.32,1275944.185,4985002.324,5.05322,486,"-45.25606, 168.79637",86.44
1264397.174,4985002.324,1275944.185,4995002.329,5.05322,487,"-45.16629, 168.80299",86.44
1264397.174,4995002.329,1275944.185,5005002.334,5.05322,488,"-45.07651, 168.80957",86.44
1264397.174,5005002.334,1275944.185,5015002.338,5.05322,489,"-44.98673, 168.81613",86.44
1264397.174,5015002.338,1275944.185,5025002.343,5.05322,490,"-44.89695, 168.82266",86.44
1264397.174,5025002.343,1275944.185,5035002.348,5.05322,491,"-44.80717, 168.82916",86.44
1264397.174,5035002.348,1275944.185,5045002.352,5.05322,492,"-44.71739, 168.83562",86.44
1264397.174,5045002.352,1275944.185,5055002.357,5.05322,493,"-44.6276, 168.84206",86.44
1264397.174,5055002.357,1275944.185,5065002.362,5.05322,494,"-44.53781, 168.84847",86.44
1264397.174,5065002.362,1275944.185,5075002.366,5.05322,495,"-44.44802, 168.85484",86.44
1264397.174,5075002.366,1275944.185,5085002.371,5.05322,496,"-44.35823, 168.86119",86.44
1264397.174,5085002.371,1275944.185,5095002.376,5.05322,497,"-44.26843, 168.86751",86.44
1264397.174,5095002.376,1275944.185,5105002.38,5.05322,498,"-44.17863, 168.87379",86.44
1264397.174,5105002.38,1275944.185,5115002.385,5.05322,499,"-44.08883, 168.88005",86.44
1264397.174,5115002.385,1275944.185,5125002.39,5.05322,500,"-43.99903, 168.88628",86.44
1264397.174,5125002.39,1275944.185,5135002.394,5.05322,501,"-43.92454, 168.91116",42.255
1264397.174,5135002.394,1275944.185,5145002.399,5.05322,502,"-43.8604, 168.88273",0.166
1273057.432,4820002.247,1284604.443,4830002.252,5.05322,503,"-46.63631, 168.84836",12.844
1273057.432,4830002.252,1284604.443,4840002.257,5.05322,504,"-46.55577, 168.81591",69.986
1273057.432,4840002.257,1284604.443,4850002.261,5.05322,505,"-46.47197, 168.81636",86.452
1273057.432,4850002.261,1284604.443,4860002.266,5.05322,506,"-46.38221, 168.82323",86.452
