Code,proportionToHere,SA22020_V1_00_NAME,SA22020_V1_00_NAME_ASCII,erp96,erp01,erp06,erp13,erp18,a0014,a1539,a4064,a6500,median_age,Eurother,Maori,Pacific,Asian,MELAA,p0014,p1539,p4064,p6500,sex_ratio,pEurother,pMaori,pPacific,pAsian,pMELAA,SHAPE_Length
246200,0.000538723,Naenae North,Naenae North,2470,2430,2560,2510,2640,590,1000,770,270,32.8,1420,760,720,250,80,22.4,38.1,29,10.3,92,54,28.7,27.2,9.5,2.9,8850.222629
246300,0.00036323,Manuka,Manuka,1690,1720,1700,1720,1780,340,550,640,260,40.1,1460,300,140,160,10,19.1,30.8,36,14.5,95,81.9,16.8,7.9,9.2,0.5,6000.866143
247000,0.000855018,Glendale,Glendale,3990,3690,3790,3920,4190,1030,1580,1220,370,31.7,2670,1560,710,320,50,24.5,37.6,29,8.8,100,63.7,37.1,16.9,7.6,1.3,11185.11436
324100,0.000169371,Wigram East,Wigram East,0,0,0,0,830,130,430,210,50,31.5,340,40,10,480,10,15.8,52,26,6.2,102,41.4,5.1,1,57.5,1.1,2524.302752
246700,0.000434651,Eastern Bays,Eastern Bays,2090,2050,2080,2010,2130,330,460,880,460,49.6,2020,140,20,90,20,15.5,21.7,41,21.5,97,94.8,6.4,1.1,4.3,1.1,18023.20829
247200,0.000569332,Eastbourne,Eastbourne,2790,2770,2780,2800,2790,530,590,1120,550,46.3,2680,160,40,80,30,19.1,21.3,40,19.6,94,96.2,5.6,1.5,2.9,0.9,11217.25988
247300,0.000642794,Homedale East,Homedale East,3170,3170,3210,2990,3150,670,1150,960,370,33.9,2300,930,450,190,10,21.2,36.5,31,11.7,101,73,29.5,14.2,6.2,0.3,11418.08346
257900,0.000373433,Martinborough,Martinborough,1490,1380,1360,1510,1830,290,410,680,450,49,1570,340,70,80,10,15.9,22.3,37,24.6,95,85.5,18.5,3.6,4.2,0.4,10196.70209
258900,6.12E-06,Islands Bay of Plenty Region,Islands Bay of Plenty Region,60,50,30,30,30,0,10,10,10,47.4,10,20,0,0,0,7.8,23.4,39,30.2,101,34.2,73.4,0,0,0,58960.5117
247400,0.000557088,Homedale West,Homedale West,2580,2570,2570,2510,2730,570,1000,820,330,34.1,1960,790,450,180,10,21,36.6,30,12.2,98,71.7,28.8,16.4,6.5,0.5,8093.886757
247700,0.000687688,Linden,Linden,2820,3010,2950,3150,3370,690,1330,990,360,34,2020,520,430,830,80,20.5,39.6,29,10.6,99,60,15.5,12.7,24.7,2.3,5407.065225
247800,0.000716256,Tawa South,Tawa South,3460,3420,3490,3410,3510,640,1170,1210,500,39.1,2820,310,210,540,30,18.1,33.2,35,14.1,91,80.2,8.9,6,15.3,0.9,9138.077353
248700,0.000610144,Paparangi,Paparangi,2610,2810,2780,2850,2990,630,1090,920,350,35.6,1900,310,200,840,60,21,36.4,31,11.7,96,63.6,10.3,6.6,28.3,2.1,5674.792726
247900,0.000559129,Tawa Central,Tawa Central,2330,2400,2550,2680,2740,500,920,880,440,38.6,2010,250,210,550,40,18.2,33.6,32,16.2,94,73.5,9.1,7.5,20.1,1.3,6950.879998
248000,0.000481585,Grenada North,Grenada North,1520,1780,2090,2240,2360,470,780,850,260,37.8,1790,270,190,380,30,19.7,33,36,11.2,100,75.9,11.6,7.9,16.1,1.3,15417.51066
248100,0.000818287,Churton Park North,Churton Park North,1280,1840,2950,3390,4010,890,1260,1450,410,37.6,2290,170,80,1670,60,22.1,31.4,36,10.3,96,57.1,4.2,2.1,41.6,1.6,10690.25924
300300,0.000512195,Golden Bay/Mohua,Golden Bay/Mohua,2350,2410,2320,2390,2510,430,550,980,550,49.1,2400,180,30,60,20,17.3,21.9,39,21.8,104,95.8,7.2,1,2.2,0.7,468978.6404
248200,5.71E-05,Takapu-Horokiwi,Takapu-Horokiwi,200,250,270,260,280,60,70,120,30,44.6,260,20,0,10,10,20.5,25.3,44,10,114,93,8,0,4,2.6,30153.87993
248300,0.000718297,Churton Park South,Churton Park South,2590,2770,3170,3420,3520,720,1170,1240,380,37.4,2200,210,110,1230,50,20.6,33.4,35,10.9,94,62.5,6,3.1,34.9,1.4,6474.624619
251500,0.000467301,Brooklyn North,Brooklyn North,1650,1980,2130,2190,2290,340,940,820,190,35.4,1860,120,60,380,40,15,40.9,36,8.4,93,81.1,5.5,2.8,16.7,2,6852.876979
248400,0.000716256,Johnsonville West,Johnsonville West,2440,2760,2950,3300,3510,730,1230,1170,370,36.5,2060,260,190,1250,100,20.9,35.1,33,10.5,97,58.7,7.5,5.4,35.8,2.8,6504.971497
248500,0.000359148,Grenada Village,Grenada Village,1010,970,1030,1300,1760,410,650,600,100,35.1,1080,160,90,560,80,23.3,36.8,34,5.9,99,61.5,8.9,4.9,31.7,4.3,6571.510898
248600,0.000685647,Johnsonville North,Johnsonville North,2650,2790,2930,3110,3360,700,1280,1050,330,34.7,2270,310,160,910,90,20.7,38.1,31,9.8,98,67.8,9.1,4.9,27.2,2.6,5829.788915
248800,0.000534642,Ngaio North,Ngaio North,2300,2390,2390,2540,2620,570,800,980,270,38.6,2310,200,50,280,30,21.9,30.6,37,10.1,95,88.1,7.5,2.1,10.5,1.2,6628.535292
248900,0.000593819,Johnsonville Central,Johnsonville Central,1990,2040,2280,2490,2910,560,1210,840,310,34.5,1530,400,240,980,80,19.2,41.4,29,10.5,99,52.7,13.8,8.3,33.7,2.9,5356.610716
249000,0.000344864,Broadmeadows,Broadmeadows,1260,1470,1550,1580,1690,320,600,580,200,37.3,1120,130,60,530,40,18.9,35.2,34,11.8,101,66,7.5,3.3,31.6,2.1,3755.690335
251600,0.000920318,Dixon Street,Dixon Street,1680,2480,2880,3750,4510,100,3650,610,150,26.1,3250,410,120,1020,150,2.3,80.9,14,3.2,94,72.1,9.1,2.7,22.7,3.3,2573.611038
249100,0.000342824,Crofton Downs,Crofton Downs,1390,1360,1470,1600,1680,330,520,620,210,39.7,1390,110,60,240,40,19.6,30.9,37,12.8,92,82.8,6.8,3.4,14,2.2,6029.772484
249200,0.000350986,Johnsonville South,Johnsonville South,1150,1370,1520,1700,1720,290,660,420,350,37,1190,150,100,420,20,16.9,38.5,24,20.1,82,69,8.8,5.6,24.2,1.3,5166.544211
249300,0.000428529,Khandallah Reserve,Khandallah Reserve,2050,2060,2160,2130,2100,400,560,860,290,43.8,1820,110,40,280,20,18.8,26.7,41,13.7,87,86.5,5.3,2,13.1,0.9,7045.220931
249500,0.000816247,Newlands North,Newlands North,3670,3580,3590,3840,4000,850,1570,1210,370,34.7,2490,490,330,1120,110,21.3,39.2,30,9.3,97,62.2,12.2,8.2,28,2.9,7463.152946
249600,0.000640754,Ngaio South,Ngaio South,2850,2960,3100,3180,3140,690,880,1260,310,40,2920,170,40,190,30,21.8,28.2,40,10,97,92.9,5.5,1.3,6,1,6495.098451
249700,0.000842775,Newlands South,Newlands South,2950,3080,3510,3720,4130,800,1720,1290,320,34.2,2470,450,320,1270,140,19.5,41.6,31,7.7,101,59.8,11,7.9,30.6,3.4,15447.05951
250000,0.000569332,Khandallah North,Khandallah North,2470,2500,2670,2720,2790,590,750,1060,390,41.8,2440,140,60,320,40,21.1,26.9,38,14,92,87.6,5.1,2.2,11.4,1.3,4911.578554
250800,0.000757069,Northland (Wellington City),Northland (Wellington City),3240,3200,3410,3470,3710,580,1710,1150,280,31.6,3280,240,90,360,50,15.6,45.9,31,7.6,96,88.3,6.5,2.4,9.6,1.2,6276.405736
250100,0.000461179,Wilton,Wilton,2010,1940,2120,2110,2260,390,800,790,280,38.2,1920,220,120,210,50,17.4,35.4,35,12.4,93,84.7,9.9,5.1,9.4,2.3,7467.521705
250200,0.000416286,Khandallah South,Khandallah South,1800,1890,1930,1950,2040,400,560,790,300,42.1,1790,120,30,210,60,19.6,27.2,38,14.6,94,87.9,5.8,1.5,10.2,2.7,4505.985088
251700,0.000767272,Vivian West,Vivian West,1300,1980,2320,2920,3760,100,3080,470,110,25.9,2800,300,70,860,100,2.7,81.9,12,2.9,89,74.4,8,2,22.8,2.6,2793.37164
250300,0.000789719,Wadestown,Wadestown,3450,3480,3700,3670,3870,720,1310,1410,430,38,3550,230,50,330,60,18.7,33.9,36,11.1,97,91.6,6,1.2,8.5,1.6,6292.278306
250400,0.000950927,Karori South,Karori South,3840,3810,4080,4420,4660,930,1600,1640,500,37,3350,300,170,1130,130,19.9,34.3,35,10.8,97,71.8,6.5,3.6,24.2,2.9,7338.248357
317300,0.000489748,Belfast East,Belfast East,1860,1940,2000,2120,2400,420,860,740,380,37.2,2060,320,80,170,30,17.7,35.8,31,15.8,98,86,13.5,3.5,7.2,1.2,9079.653061
250700,0.000206102,Pipitea-Kaiwharawhara,Pipitea-Kaiwharawhara,160,270,620,880,1010,80,550,300,80,32.2,790,100,30,170,20,8.1,54.4,29,8.3,99,78.1,10.3,2.7,17.3,2.3,17684.09953
251800,0.000389758,Courtenay,Courtenay,450,760,880,1570,1910,80,1200,440,200,31.5,1430,130,50,410,60,4,62.8,23,10.2,108,75.2,6.7,2.5,21.6,3,2982.302207
250900,0.000871343,Thorndon,Thorndon,2730,3100,3630,3810,4270,320,2340,1170,450,33.2,3370,290,110,770,110,7.4,54.8,27,10.5,92,78.8,6.9,2.6,18.1,2.5,6504.120223
251000,0.000246915,Wellington Botanic Gardens,Wellington Botanic Gardens,1100,1060,1160,1150,1210,50,890,200,80,22.1,1030,90,40,140,30,3.9,73.4,16,6.5,78,85.4,7.3,3,11.6,2.6,3485.036647
251100,0.00046322,Kelburn,Kelburn,1980,2050,2100,2030,2270,240,1210,560,250,27.5,2050,140,30,180,30,10.7,53.4,25,10.9,93,90.4,6.4,1.4,8.1,1.2,3976.264789
252400,0.000575454,Mount Cook East,Mount Cook East,1160,1510,2420,2520,2820,100,2230,400,80,24.8,2170,290,120,500,90,3.7,79.1,14,2.9,101,77.2,10.1,4.1,17.6,3.1,2898.242675
251200,0.000812165,Aro Valley,Aro Valley,3300,3340,3590,3730,3980,310,2510,890,280,27.9,3400,380,130,430,100,7.7,63,22,7,102,85.4,9.5,3.1,10.8,2.5,7250.359679
251300,0.000328539,Wellington University,Wellington University,1040,1080,1230,1550,1610,100,1140,240,120,22.9,1410,150,40,150,40,6.2,71.1,15,7.7,95,87.7,9.1,2.3,9.6,2.6,3353.17306
251400,0.000667282,Wellington Central,Wellington Central,770,1170,2120,2990,3270,80,2460,510,220,26.1,2290,220,80,890,80,2.4,75.2,16,6.9,92,70,6.8,2.6,27.2,2.4,4415.904849
253000,0.000738703,Newtown West,Newtown West,2650,2680,2820,3230,3620,340,2260,740,280,29.1,2590,390,190,740,140,9.3,62.4,20,7.9,89,71.5,10.7,5.1,20.3,3.8,3925.138677
251900,0.000575454,Brooklyn East,Brooklyn East,2510,2590,2720,2810,2820,460,1150,970,230,35.2,2450,210,70,280,90,16.5,40.7,34,8.3,92,86.7,7.6,2.4,9.9,3.1,5726.291508
252000,0.000924399,Mount Cook West,Mount Cook West,3330,3550,4440,4270,4530,270,3050,910,300,27.8,3250,470,190,840,270,6,67.4,20,6.5,91,71.6,10.4,4.1,18.4,5.9,4366.163493
252100,0.000520357,Vivian East,Vivian East,430,700,1630,2300,2550,130,1660,580,180,30.8,1780,190,60,650,80,5.1,65.2,23,7.1,104,70.1,7.3,2.5,25.5,3.2,2434.655861
252200,0.000379555,Brooklyn South,Brooklyn South,1450,1480,1560,1740,1860,310,850,570,120,33.1,1410,170,110,330,60,16.8,45.8,31,6.6,104,75.8,9.3,6.1,17.5,3.3,8470.252543
252500,0.000973374,Mount Victoria,Mount Victoria,4180,4420,4520,4530,4770,350,2840,1190,380,31,3940,350,120,650,180,7.4,59.5,25,8,95,82.7,7.4,2.4,13.7,3.7,5333.954293
252600,0.000379555,Roseneath,Roseneath,1700,1610,1760,1790,1860,200,770,610,280,38.5,1660,90,20,150,50,10.5,41.5,33,15,96,89.7,5,1,7.9,2.7,4196.872326
253100,0.000857059,Hataitai North,Hataitai North,3620,3770,4000,3990,4200,660,2020,1220,290,31.8,3600,340,160,440,130,15.7,48.2,29,6.9,102,85.7,8,3.8,10.4,3.2,4951.047267
252700,0.000422408,Ōwhiro Bay,Owhiro Bay,1460,1640,1910,1950,2070,400,690,760,210,38.2,1550,250,140,360,60,19.4,33.5,37,10.3,99,74.7,12.1,7,17.4,2.8,14817.30053
252800,0.000665241,Kingston-Mornington-Vogeltown,Kingston-Mornington-Vogeltown,2910,2920,3030,3020,3260,600,1300,1060,290,35.3,2520,260,150,590,90,18.4,40,33,9,100,77.3,8,4.7,18,2.6,6521.157268
252900,0.000450976,Newtown North,Newtown North,1890,1860,2010,2070,2210,210,1240,470,280,30.6,1540,220,200,440,80,9.6,56.4,21,12.6,84,69.7,10,8.9,19.9,3.7,4086.492595
253200,0.000236712,Evans Bay,Evans Bay,700,690,960,1080,1160,150,520,390,100,34.4,950,130,40,130,50,13.1,44.9,33,8.9,101,82.2,10.8,3.8,11,4.1,7399.419193
253300,0.000818287,Berhampore,Berhampore,3420,3530,3760,3690,4010,630,1740,1100,540,34.8,2740,440,340,650,300,15.7,43.5,27,13.4,89,68.5,10.9,8.6,16.1,7.4,6170.667369
253400,0.000308133,Hataitai South,Hataitai South,1490,1420,1410,1430,1510,210,680,480,130,34.4,1310,140,70,130,30,14.1,45,32,8.9,97,86.6,9.2,4.6,8.4,2.2,3373.676223
253500,0.000334661,Maupuia,Maupuia,1670,1530,1610,1650,1640,280,620,540,210,36.6,940,160,170,430,130,16.8,37.8,33,12.6,101,57.2,9.8,10.4,26.2,7.7,11555.65747
253700,0.000567291,Kilbirnie Central,Kilbirnie Central,2130,2160,2750,2690,2780,340,1190,780,470,36.7,1910,340,210,510,140,12.1,42.7,28,17.1,98,68.8,12.3,7.7,18.4,4.9,7090.387481
253800,0.000708094,Island Bay West,Island Bay West,3070,3050,3290,3270,3470,720,1210,1210,330,36.7,2940,330,200,380,70,20.7,35,35,9.5,91,84.9,9.5,5.8,10.9,2,7995.687029
302700,0.000193859,Hope,Hope,790,810,910,920,950,150,270,390,140,43.9,900,100,30,10,0,15.6,28.4,41,15,107,94.9,10.2,3.5,1.5,0.4,17293.52693
254000,0.000740744,Island Bay East,Island Bay East,3270,3310,3410,3550,3630,700,1180,1330,430,38.8,3120,330,210,320,70,19.2,32.5,36,11.7,97,86,9.2,5.7,8.8,1.9,7322.629039
254200,0.000459139,Kilbirnie East,Kilbirnie East,2370,2340,2370,2260,2250,410,900,700,240,34.9,1160,300,330,630,200,18.2,40,31,10.6,93,51.3,13.3,14.8,27.8,8.8,3929.380554
254300,0.00056321,Lyall Bay,Lyall Bay,2540,2600,2710,2680,2760,480,1060,940,270,36.5,1990,360,240,480,80,17.6,38.4,34,9.9,92,72.1,13.1,8.5,17.2,2.8,4108.069981
302900,0.00049791,Ben Cooper Park,Ben Cooper Park,1670,1880,2310,2380,2440,450,740,750,510,41.1,2310,210,20,60,20,18.5,30.2,31,20.7,93,94.6,8.6,1,2.4,1,3798.479899
254400,0.000416286,Miramar Central,Miramar Central,1640,1760,1860,1900,2040,320,710,650,360,39.7,1250,200,210,500,110,15.9,34.6,32,17.5,99,61.3,10.1,10.3,24.5,5.6,4049.278434
254500,0.000244874,Southgate,Southgate,1170,1190,1210,1220,1200,210,380,470,140,40.6,970,120,90,150,30,17.3,31.8,39,12,90,80.9,10.1,7.4,12.3,2.8,5115.591403
255100,0.000804003,Strathmore (Wellington City),Strathmore (Wellington City),3650,3810,3960,3830,3940,830,1340,1380,390,36.3,2420,650,680,460,320,21,34.1,35,9.9,98,61.4,16.5,17.3,11.6,8,6556.078079
303000,0.000128559,Richmond South (Tasman District),Richmond South (Tasman District),380,450,550,600,630,120,170,240,110,44.7,620,30,0,0,0,19.4,26.4,37,16.8,102,98.5,4.4,0.7,0.2,0,7596.61874
254600,0.000314255,Karaka Bay-Worser Bay,Karaka Bay-Worser Bay,1460,1370,1480,1480,1540,270,390,620,250,44.6,1420,100,30,110,20,17.8,25.6,40,16.4,99,92.3,6.3,2.1,7.4,1,7220.702753
255700,0.000493829,Solway North,Solway North,2050,2000,2030,2210,2420,480,730,680,530,39.9,2050,540,100,100,0,19.9,30.2,28,21.7,94,84.7,22.3,4.1,4.3,0.2,6903.67651
303100,0.000481585,Wilkes Park,Wilkes Park,1760,1970,2000,2240,2360,370,550,890,550,47.7,2230,150,40,80,10,15.7,23.3,38,23.3,92,94.4,6.5,1.7,3.3,0.5,3907.16324
254700,0.000350986,Houghton Bay,Houghton Bay,1390,1410,1550,1600,1720,340,620,610,160,36.4,1530,150,70,120,40,19.5,36.1,35,9.1,94,88.7,8.7,4.3,6.8,2.4,7991.624893
303200,0.000416286,Templemore,Templemore,200,850,1550,1830,2040,350,410,730,540,49.6,1960,90,20,60,10,17.3,20.3,36,26.6,92,96,4.3,1,3,0.5,5463.222917
255000,1.02E-05,Rongotai,Rongotai,60,70,60,60,50,0,20,20,10,45.1,40,0,0,10,0,6.1,36.9,42,14.8,114,83.3,6.5,0,14.6,2.2,12926.84773
303800,0.000224468,Marybank,Marybank,960,970,930,1060,1100,170,220,430,280,50.9,1050,60,10,40,10,15.5,20,39,25.2,90,95.6,5.8,0.8,3.6,0.6,5069.946293
255200,0.000491789,Seatoun,Seatoun,2050,2070,2230,2300,2410,490,570,1030,320,44.2,2110,150,30,270,30,20.4,23.5,43,13.1,100,87.6,6.3,1.3,11.3,1.2,9498.146576
255800,0.000338742,Lansdowne West,Lansdowne West,1440,1470,1450,1430,1660,300,470,530,370,44.2,1420,320,60,100,10,18,28.2,32,22.1,88,85.6,19,3.4,6,0.6,8051.215882
305400,0.000457098,Maitlands,Maitlands,1790,2040,2000,2120,2240,400,670,790,380,41.5,2050,240,40,130,20,17.8,30.1,35,16.9,91,91.8,10.5,1.6,5.7,0.8,4694.732436
255500,0.000240793,Opaki,Opaki,680,790,870,1050,1180,200,240,500,250,49.6,1150,100,10,10,0,16.7,20.3,42,21.1,96,97.3,8.2,1,1.2,0.3,34618.00592
255600,0.000312214,Ngaumutawa,Ngaumutawa,1370,1320,1420,1420,1530,270,390,450,420,46.4,1350,310,50,50,10,17.7,25.6,29,27.3,85,87.9,20.4,3.2,3,0.4,4092.911606
255900,0.000151006,Masterton Central,Masterton Central,790,780,700,630,740,130,240,230,140,40.4,580,210,20,60,10,17.3,32.2,32,18.7,95,78.5,28.6,2.6,8.1,1.1,12621.54283
256000,0.000346905,Kuripuni,Kuripuni,1610,1640,1620,1680,1700,310,440,550,410,45.4,1510,320,50,60,10,18.1,25.7,32,23.8,92,88.5,18.7,3.2,3.7,0.5,5949.786668
256100,0.000422408,Douglas Park,Douglas Park,2150,2010,1920,1960,2070,410,550,640,480,44.4,1820,360,100,60,10,19.9,26.4,31,23,85,87.9,17.4,4.9,3.1,0.6,5592.404509
256700,0.000348945,McJorrow Park,McJorrow Park,1680,1610,1660,1650,1710,440,630,460,190,29.9,1050,880,210,40,10,25.8,36.6,27,10.8,101,61.5,51.6,12.2,2.2,0.5,4917.64767
256900,0.00052852,Carterton North,Carterton North,2080,1990,2000,2290,2590,420,540,820,810,50.8,2380,340,50,80,10,16.2,21,32,31.4,93,91.9,13,1.9,3,0.2,6889.517369
256200,0.000734622,Solway South,Solway South,3000,2930,3010,3100,3600,720,1190,1120,580,37.4,3010,830,170,230,10,20,33,31,16,98,83.5,22.9,4.6,6.4,0.2,12457.16323
256300,0.000569332,Lansdowne East,Lansdowne East,2520,2560,2510,2600,2790,470,760,780,780,46.4,2340,590,120,140,10,16.9,27.1,28,28,95,83.8,21,4.5,5.1,0.3,10620.21228
256400,0.000455057,Cameron and Soldiers Park,Cameron and Soldiers Park,1940,1990,1840,2030,2230,390,670,690,480,42.8,1800,580,100,140,10,17.3,30.2,31,21.8,91,80.9,25.9,4.4,6.2,0.2,6448.97373
300500,0.000281605,Takaka,Takaka,1250,1220,1170,1280,1380,220,340,500,310,46.9,1320,150,20,30,10,16.2,24.5,37,22.7,97,95.6,10.6,1.2,2,1.1,21226.86974
301100,0.000524438,Motueka North,Motueka North,1860,1950,2010,2240,2570,420,700,780,670,45.8,2200,380,60,180,10,16.4,27,30,26.2,93,85.6,14.9,2.3,7.2,0.4,8876.676643
301200,0.000534642,Motueka West,Motueka West,2120,2180,2160,2220,2620,520,820,800,470,39.1,2180,490,90,190,20,19.8,31.4,31,18.1,101,83.5,18.9,3.3,7.2,0.8,13049.63473
363800,0,Oceanic Canterbury Region,Oceanic Canterbury Region,,,,,,,,,,,,,,,,,,,,,,,,,,733.7724118
301300,0.00062851,Motueka East,Motueka East,2270,2410,2650,2850,3080,420,720,900,1040,52.2,2750,370,70,140,20,13.6,23.3,29,33.8,91,89.2,12,2.3,4.7,0.8,13315.89966
301500,0.000385677,Golden Downs,Golden Downs,1600,1740,1790,1770,1890,340,500,750,290,44.4,1790,210,10,30,0,18.2,26.6,40,15.3,110,94.9,11,0.8,1.6,0.1,258561.4626
301600,0.000673403,Moutere Hills,Moutere Hills,2160,2050,2260,2720,3300,570,630,1480,630,49.3,3220,180,20,60,10,17.3,18.9,45,19.1,101,97.4,5.5,0.6,1.8,0.2,75474.68713
301700,0.000540763,Ruby Bay-Māpua,Ruby Bay-Mapua,1350,1720,2010,2200,2650,470,450,1070,660,50.4,2560,160,30,40,10,17.7,16.8,40,25,97,96.6,5.9,1.1,1.4,0.4,19472.1151
301800,0.000271402,Murchison-Nelson Lakes,Murchison-Nelson Lakes,1210,1250,1210,1230,1330,220,320,520,270,47.6,1270,110,10,30,0,16.3,24.2,39,20.2,100,95.9,8.6,1,2.5,0.2,345691.1146
302000,2.04E-05,Islands Tasman District,Islands Tasman District,130,100,90,100,100,20,20,50,10,44.3,100,0,0,0,0,22.8,20.6,45,11.8,112,94.4,1,2.2,3.3,0.1,45566.54321
305500,0.000289768,Maitai,Maitai,1480,1410,1370,1390,1420,240,360,570,250,46.1,1270,100,20,110,10,17.1,25.4,40,17.6,87,89.6,7.4,1.4,7.7,1.1,5144.143377
302200,0.00016529,Appleby,Appleby,720,760,760,810,810,150,230,310,120,43.8,730,100,40,20,0,18.6,28.6,38,14.6,111,90,11.9,5,2.5,0,28081.75728
304300,0.000585657,Atawhai,Atawhai,2000,2220,2270,2680,2870,490,600,1170,610,48.7,2680,220,40,110,20,16.9,20.9,41,21.3,92,93.5,7.8,1.5,3.7,0.8,13637.92499
302300,0.000512195,Wakefield,Wakefield,1470,1620,2050,2390,2510,560,650,900,390,41.6,2450,190,20,30,10,22.3,26,36,15.7,101,97.7,7.6,1,1.1,0.3,18051.35062
302400,0.000189777,Richmond West (Tasman District),Richmond West (Tasman District),590,740,770,760,930,110,200,290,330,55.4,870,60,10,30,0,11.9,21,32,35.5,94,93.7,6.1,1.4,3.7,0,12617.05781
302600,0.000446895,Brightwater,Brightwater,1310,1510,1880,1860,2190,530,600,760,310,38.8,2110,200,40,30,0,24,27.4,34,14.1,103,96.4,9.1,1.8,1.2,0.2,12007.92554
303900,1.02E-05,Port Nelson,Port Nelson,40,90,100,80,50,0,20,20,10,45.4,40,10,0,10,0,0.1,46.3,42,12,336,79.9,15.1,0.8,10.3,0.2,13345.62318
304500,0.000610144,Washington,Washington,2510,2450,2610,2590,2990,590,1180,910,310,33.3,2250,430,120,470,50,19.6,39.6,30,10.4,103,75.3,14.2,3.9,15.6,1.7,4905.998357
305600,0.000514235,Grampians,Grampians,1910,2000,2010,2350,2520,490,850,870,320,38,1970,400,100,310,30,19.3,33.7,34,12.5,103,78.3,16.1,3.8,12.5,1.1,8947.476724
304000,2.04E-05,Nelson Airport,Nelson Airport,80,90,100,110,100,20,40,40,10,36.2,80,10,10,10,0,15.5,40,37,7.2,156,77.9,9,14.5,7.8,1.2,11703.44954
304100,0.000579535,Tāhunanui,Tahunanui,2570,2580,2570,2720,2840,460,910,930,530,41.4,2480,460,70,150,20,16.4,32.2,33,18.6,100,87.1,16,2.3,5.2,0.7,6470.34694
304900,0.000355067,Toi Toi,Toi Toi,1630,1690,1600,1620,1740,410,650,540,140,33.7,1280,260,80,320,20,23.3,37.5,31,8.1,110,73.2,14.6,4.6,18.2,0.9,4784.494736
304400,0.00049791,Broadgreen-Monaco,Broadgreen-Monaco,2160,2190,2370,2410,2440,440,690,830,490,43.7,2200,270,70,90,20,17.9,28.1,34,20.1,90,90.2,10.9,2.7,3.8,0.9,13130.78554
306600,0.000404042,Upper Wairau,Upper Wairau,1280,1450,1740,1800,1980,390,440,840,310,46.3,1920,130,20,20,10,19.5,22.3,43,15.7,108,96.7,6.7,1.1,1.1,0.4,418968.2083
304600,0.000601982,Tahuna Hills,Tahuna Hills,2350,2410,2510,2790,2950,440,780,1140,580,46.9,2690,280,60,130,20,15,26.5,39,19.8,108,91.3,9.7,1.9,4.3,0.7,9181.006046
304700,0.000148965,Nelson Central-Trafalgar,Nelson Central-Trafalgar,630,580,500,610,730,70,330,240,90,35.4,500,90,10,170,10,10.2,45.6,32,12,124,68.9,12.3,1.8,22.9,1.8,7350.888733
304800,0.000614226,The Wood,The Wood,2670,2750,2860,2940,3010,370,830,970,840,49.3,2580,280,50,280,50,12.3,27.6,32,28,89,85.7,9.2,1.8,9.3,1.8,5268.23125
305000,0.000399961,Nayland,Nayland,1600,1630,1690,1810,1960,400,620,640,300,38.2,1770,250,80,90,20,20.4,31.7,32,15.5,90,90.1,12.8,3.9,4.7,0.9,4739.045415
305100,0.0006632,Aldinga,Aldinga,1880,2250,2490,2690,3250,510,750,970,1030,50.5,2940,280,70,160,10,15.6,22.9,30,31.7,89,90.5,8.5,2.2,5,0.3,5196.576276
305200,0.000342824,Victory,Victory,1550,1600,1620,1600,1680,390,600,520,170,33.6,1220,250,60,340,30,23,35.9,31,10.2,100,72.5,14.8,3.8,20.1,2,4101.680249
305300,0.000544845,Rutherford,Rutherford,2730,2630,2560,2630,2670,480,790,970,430,42,2290,230,60,290,20,18,29.4,36,16.1,92,85.8,8.7,2.4,10.8,0.7,6122.479512
305700,1.22E-05,Saxton,Saxton,10,20,40,60,60,10,30,30,10,39.6,50,10,10,0,0,9.4,41.8,40,8.7,143,81.6,14.3,11.6,0,0.1,14106.40721
305800,0.00056321,Suffolk,Suffolk,1160,1490,1900,2700,2760,370,610,840,940,52.4,2580,250,40,100,10,13.3,22.2,30,34.1,85,93.5,9.1,1.6,3.5,0.4,7067.205154
305900,0.000712175,Omaio,Omaio,2310,2250,2390,2840,3490,630,980,1070,800,43.5,3010,440,100,180,50,18.2,28.2,31,22.9,95,86.3,12.6,2.9,5.3,1.4,11423.22871
306000,0.000614226,Enner Glynn,Enner Glynn,2360,2430,2790,2910,3010,540,900,1150,420,41.7,2770,310,50,130,20,17.9,29.9,38,14.1,101,92.3,10.4,1.8,4.2,0.6,14104.73988
306700,0.000314255,Waikawa (Marlborough District),Waikawa (Marlborough District),860,1010,1150,1310,1540,180,230,610,510,57.3,1360,240,30,50,10,11.9,15.1,40,33.2,96,88.3,15.7,1.7,3.1,0.6,15852.99053
307100,0.000506073,Renwick,Renwick,1800,1890,2020,2320,2480,560,700,830,400,39.4,2340,280,40,50,20,22.5,28.2,33,16,104,94.1,11.4,1.5,2.1,0.8,7457.493774
307200,0.000253036,Lower Wairau,Lower Wairau,1110,1150,1170,1200,1240,220,260,510,240,48.2,1140,130,30,30,10,17.6,21.1,42,19.7,112,92,10.5,2.1,2.8,0.9,118807.3719
307300,0.000446895,Woodbourne,Woodbourne,1960,1820,1970,1710,2190,430,670,700,390,39.6,2060,270,40,60,0,19.7,30.6,32,17.6,107,93.7,12.5,2,2.6,0.2,74103.80426
307400,0.000222427,Spring Creek-Grovetown,Spring Creek-Grovetown,930,990,1020,1000,1090,200,280,430,180,44.2,1000,180,10,30,10,18.4,25.6,39,16.8,119,91.4,16.4,0.7,3.1,0.5,17535.30829
